編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQQMLMKNHPFFDE78CC,2,37.82,見其它登記事項,鋼筋混凝土造,107年7月6日,十五層,
RPPPMLMKNHPFFEE68CC,35,83.29,,鋼筋混凝土造,74年3月12日,五層,
RPWOMLMKNHPFFEE66CC,5,15.00,見其它登記事項,見其它登記事項,104年7月8日,五層,
RPUNMLMKNHPFFCE78CC,9,254.39,住家用,鋼筋混凝土造,100年7月19日,五層,
RPUOMLMKNHPFFEE09CC,2,225.04,見其它登記事項,見其它登記事項,107年7月16日,四層,
RPTOMLMKNHPFFCE78CC,44,51.59,住家用,鋼筋混凝土造,65年3月19日,三層,
RPSOMLMKNHPFFCE68CC,42,63.51,,鋼筋混凝土造,67年9月20日,五層,
RPVOMLMKNHPFFBE88CC,40,30.78,,鋼筋混凝土造,69年2月28日,四層,
RPUOMLMKNHPFFBE78CC,1,40.85,見其他登記事項,鋼筋混凝土造,108年2月1日,十五層,
RPUOMLMKNHPFFBE78CC,1,21.17,共有部分,鋼筋混凝土造,108年2月1日,十五層,
RPVOMLMKNHPFFCE98CC,10,134.38,住家用,鋼筋混凝土造,98年12月24日,十九層,
RPVOMLMKNHPFFCE98CC,10,67.14,見其它登記事項,鋼筋混凝土造,98年12月24日,十九層,
RPROMLMKNHPFFBE48CC,33,105.05,,鋼筋混凝土造,75年12月1日,五層,
RPOOMLMKNHPFFBE18CC,6,169.83,住家用,鋼骨鋼筋混凝土造,103年9月1日,三十三層,
RPOOMLMKNHPFFBE18CC,6,104.13,共有部分,鋼骨鋼筋混凝土造,103年9月1日,三十三層,
RPQNMLNKNHPFFBE38CC,37,26.97,,鋼筋混凝土造,72年3月5日,十二層,
RPQNMLNKNHPFFBE38CC,37,6.74,,鋼筋混凝土造,72年3月5日,十二層,
RPPPMLNKNHPFFBE48CC,30,26.56,,鋼筋混凝土造,79年7月13日,七層,
RPPPMLNKNHPFFBE48CC,30,10.32,,鋼筋混凝土造,79年7月13日,七層,
RPUOMLNKNHPFFBE88CC,2,38.62,見其他登記事項,見其他登記事項,107年9月11日,二十九層,
RPUOMLNKNHPFFBE88CC,2,20.60,共有部分,見其他登記事項,107年9月11日,二十九層,
RPUQMLNKNHPFFDE66CC,25,87.04,住家用,鋼筋混凝土造,83年11月3日,十六層,
RPTOMLNKNHPFFBE78CC,13,141.91,住家用,鋼筋混凝土造,96年4月13日,十五層,
RPTOMLNKNHPFFBE78CC,13,81.82,共有部分,鋼筋混凝土造,96年4月13日,十五層,
RPSPMLNKNHPFFDE98CC,47,57.88,,加強磚造,61年11月25日,三層,
RPVNMLNKNHPFFCE98CC,2,64.04,見其它登記事項,見其它登記事項,107年6月20日,十六層,
RPVNMLNKNHPFFCE98CC,2,18.09,見其它登記事項,見其它登記事項,107年6月20日,十六層,
RPVNMLNKNHPFFCE98CC,2,40.67,見其它登記事項,見其它登記事項,107年6月20日,十六層,
RPQQMLNKNHPFFDE88CC,32,285.47,,鋼筋混凝土造,77年3月16日,五層,
RPVNMLNKNHPFFEE56CC,26,130.93,住家用,鋼筋混凝土造,83年6月14日,八層,
RPQPMLNKNHPFFEE88CC,32,63.48,住商用,鋼筋混凝土造,77年8月13日,五層,
RPQPMLNKNHPFFEE88CC,32,16.07,住家用,鋼筋混凝土造,77年8月2日,三層,
RPWOMLNKNHPFFBE56DC,55,62.88,,加強磚造,54年8月20日,三層,
RPXQMLNKNHPFFDE96CC,28,65.02,見使用執照,鋼筋混凝土造,81年8月4日,十二層,
RPXQMLNKNHPFFDE96CC,28,30.48,見使用執照,鋼筋混凝土造,81年8月4日,十二層,
RPPNMLNKNHPFFEE58CC,28,55.60,住商用,鋼筋混凝土造,81年9月8日,十四層,
RPPOMLNKNHPFFAE28CC,8,103.33,住商用,鋼筋混凝土造,101年7月10日,十四層,
RPTOMLNKNHPFFAE68CC,35,156.21,,鋼筋混凝土造,74年3月27日,十二層,
RPTOMLNKNHPFFAE68CC,35,56.78,,鋼筋混凝土造,74年3月27日,十二層,
RPTOMLNKNHPFFFE56CC,26,140.26,住家用,鋼筋混凝土造,83年1月20日,八層,
RPVOMLNKNHPFFFE76CC,4,177.01,見其他登記事項,鋼筋混凝土造,105年1月30日,十五層,
RPSOMLNKNHPFFFE09CC,21,253.53,工業用,見其他登記事項,88年10月15日,一層,
RPSOMLNKNHPFFFE09CC,21,486.00,見其他登記事項,見其他登記事項,88年10月1日,一層,
RPOPMLNKNHPFFIE09CC,16,18.90,商業用,見其他登記事項,93年8月18日,一層,
RPSNMLOKNHPFFAE58CC,15,113.51,住家用,鋼筋混凝土造,93年12月16日,十四層,
RPXNMLOKNHPFFFE96CC,30,203.92,住商用,鋼筋混凝土造,79年5月17日,四層,
RPUQMLOKNHPFFGE07CC,36,90.00,住商用,鋼筋混凝土造,73年10月27日,四層,
RPRQMLOKNHPFFGE76CC,4,51.05,見其他登記事項,見其他登記事項,105年2月4日,十五層,
RPRQMLOKNHPFFGE76CC,4,27.48,見其他登記事項,見其他登記事項,105年2月4日,十五層,
RPUOMLOKNHPFFEE66CC,24,135.55,住家用,鋼筋混凝土造,85年9月21日,二十層,
RPRNMLOKNHPFFLE96CC,29,48.78,工業用,鋼筋混凝土造,80年5月20日,五層,
RPUPMLOKNHPFFEE76CC,9,31.06,住家用,鋼筋混凝土造,100年10月28日,十五層,
RPUPMLOKNHPFFEE76CC,9,18.08,見其它登記事項,鋼筋混凝土造,100年10月28日,十五層,
RPOPMLOKNHPFFEE78CC,26,112.06,住商用,鋼筋混凝土造,82年11月20日,七層,
RPTNMLOKNHPFFDE98CC,31,37.80,,鋼筋混凝土造,78年10月19日,七層,
RPRPMLOKNHPFFEE09CC,22,81.17,住家用,鋼筋混凝土造,87年1月16日,九層,
RPRPMLOKNHPFFEE09CC,22,47.76,見使用執照,鋼筋混凝土造,87年1月16日,九層,
RPSPMLOKNHPFFDE09CC,12,231.67,住商用,鋼筋混凝土造,97年10月1日,五層,
RPQPMLOKNHPFFEE98CC,22,102.52,住家用,鋼筋混凝土造,87年1月16日,九層,
RPQPMLOKNHPFFEE98CC,22,56.49,見使用執照,鋼筋混凝土造,87年1月16日,九層,
RPOOMLPKNHPFFCE58CC,27,4.88,見使用執照,鋼筋混凝土造,82年7月30日,二十四層,
RPWPMLOKNHPFFDE86CC,32,59.95,,鋼筋混凝土造,77年2月26日,五層,
RPPOMLPKNHPFFBE58CC,12,31.07,住家用,鋼筋混凝土造,97年9月19日,十三層,
RPPOMLPKNHPFFBE58CC,12,8.41,共有部分,鋼筋混凝土造,97年9月19日,十三層,
RPPOMLPKNHPFFBE58CC,12,8.58,共有部分,鋼筋混凝土造,97年9月19日,十三層,
RPQOMLPKNHPFFBE68CC,2,54.84,見其他登記事項,鋼筋混凝土造,107年6月21日,十五層,
RPQOMLPKNHPFFBE68CC,2,26.91,共有部分,鋼筋混凝土造,107年6月21日,十五層,
RPRNMLPKNHPFFDE88CC,29,39.27,,鋼筋混凝土造,80年3月14日,十九層,
RPPNMLOKNHPFFBE38CC,41,149.57,,鋼筋混凝土造,68年10月18日,十一層,
RPPNMLOKNHPFFBE38CC,41,115.49,,鋼筋混凝土造,68年10月18日,十一層,
RPXPMLOKNHPFFDE96CC,41,68.85,住家用,壁式預鑄鋼筋混凝土造,67年12月16日,十一層,
RPPNMLOKNHPFFBE38CC,41,365.18,,鋼筋混凝土造,68年10月18日,十二層,
RPVNMLPKNHPFFCE56CC,27,134.83,住商用,鋼筋混凝土造,82年7月30日,二十四層,
RPVNMLPKNHPFFCE56CC,27,65.10,見使用執照,鋼筋混凝土造,82年7月30日,二十四層,
RPUNMLPKNHPFFDE56CC,20,96.72,商業用,見使用執照,89年9月21日,一層,
RPQNMLPKNHPFFEE88CC,1,52.67,見其它登記事項,見其它登記事項,108年8月16日,十五層,
RPQNMLPKNHPFFEE88CC,1,26.00,見其它登記事項,見其它登記事項,108年8月16日,十五層,
RPUNMLPKNHPFFEE66CC,29,519.31,住商用,鋼筋混凝土造,80年5月2日,十二層,
RPUNMLPKNHPFFEE66CC,29,69.16,見使用執照,鋼筋混凝土造,80年5月2日,十二層,
RPVOMLPKNHPFFEE86CC,6,55.27,住家用,見其它登記事項,103年5月28日,十五層,
RPVOMLPKNHPFFEE86CC,6,29.75,見其它登記事項,見其它登記事項,103年5月28日,十五層,
RPXOMLPKNHPFFEE07CC,5,96.40,見其它登記事項,見其它登記事項,104年1月8日,十五層,
RPXOMLPKNHPFFEE07CC,5,84.46,見其它登記事項,見其它登記事項,104年1月8日,十五層,
RPPNMLPKNHPFFAE38CC,39,49.55,,鋼筋混凝土造,70年6月19日,十層,
RPWOMLPKNHPFFDE86CC,15,543.24,住商用,鋼筋混凝土造,94年1月31日,五層,
RPPOMLPKNHPFFAE48CC,1,419.05,見其它登記事項,見其它登記事項,108年3月28日,五層,
RPWNMLPKNHPFFAE09CC,9,50.10,住家用,鋼筋混凝土造,100年10月7日,十五層,
RPWNMLPKNHPFFAE09CC,9,33.40,見其它登記事項,鋼筋混凝土造,100年10月7日,十五層,
RPSNMLPKNHPFFEE09CC,6,139.94,住家用,鋼筋混凝土造,102年11月11日,十五層,
RPSNMLPKNHPFFEE09CC,6,90.74,見其它登記事項,鋼筋混凝土造,102年11月11日,十五層,
RPVNMLPKNHPFFAE98CC,9,50.00,住家用,鋼筋混凝土造,100年10月7日,十五層,
RPVNMLPKNHPFFAE98CC,9,27.33,見其它登記事項,鋼筋混凝土造,100年10月7日,十五層,
RPQOMLPKNHPFFAE58CC,9,107.70,住家用,鋼筋混凝土造,100年1月20日,十九層,
RPQOMLPKNHPFFAE58CC,9,77.08,見其它登記事項,鋼筋混凝土造,100年1月20日,十九層,
RPSOMLPKNHPFFAE78CC,4,64.99,見其它登記事項,見其它登記事項,105年1月14日,十五層,
RPSOMLPKNHPFFAE78CC,4,33.50,見其它登記事項,見其它登記事項,105年1月14日,十五層,
RPTNMLPKNHPFFGE76CC,1,96.98,見其他登記事項,見其他登記事項,108年8月27日,十五層,
RPTNMLPKNHPFFGE76CC,1,70.77,見其他登記事項,見其他登記事項,108年8月27日,十五層,
RPWOMLPKNHPFFFE07CC,10,162.40,見其他登記事項,見其他登記事項,99年6月8日,一層,
RPUOMLSKNHPFFCE86CC,14,54.30,住家用,鋼筋混凝土造,94年12月28日,十五層,
RPUOMLSKNHPFFCE86CC,14,36.48,共有部份,鋼筋混凝土造,94年12月28日,十五層,
RPPOMLSKNHPFFBE88CC,22,115.64,見其他登記事項,鋼筋混凝土造,87年7月14日,十三層,
RPOOMLSKNHPFFBE78CC,22,249.42,商業用,鋼筋混凝土造,87年7月14日,十三層,
RPOOMLSKNHPFFBE78CC,22,305.78,商業用,鋼筋混凝土造,87年7月14日,十三層,
RPOOMLSKNHPFFBE78CC,22,555.20,商業用,鋼筋混凝土造,87年7月14日,十三層,
RPQNMLQKNHPFFCE78CC,46,953.99,工業用,加強磚造,63年3月18日,一層,
RPQNMLQKNHPFFCE78CC,45,244.72,商業用,加強磚造,64年3月18日,二層,
RPROMLSKNHPFFGE96CC,34,21.15,住家用,鋼筋混凝土造,74年11月9日,五層,
RPOOMLSKNHPFFDE98CC,29,152.51,,鋼筋混凝土造,80年9月19日,二十層,
RPOOMLSKNHPFFDE98CC,29,73.89,,鋼筋混凝土造,80年9月19日,二十層,
RPRQMLSKNHPFFEE96CC,9,66.23,住家用,鋼筋混凝土造,100年7月8日,十五層,
RPRQMLSKNHPFFEE96CC,9,31.63,見其它登記事項,鋼筋混凝土造,100年7月8日,十五層,
RPSOMLSKNHPFFEE86CC,15,66.25,住商用,鋼筋混凝土造,94年2月2日,四層,
RPQQMLSKNHPFFEE86CC,7,157.36,住家用,鋼筋混凝土造,101年11月21日,十五層,
RPQQMLSKNHPFFEE86CC,7,104.68,見其它登記事項,鋼筋混凝土造,101年11月21日,十五層,
RPTOMLSKNHPFFGE17CC,34,16.19,住家用,鋼筋混凝土造,74年11月9日,五層,
RPXNMLSKNHPFFFE37CC,2,20.35,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPXNMLSKNHPFFFE37CC,2,9.91,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPROMLTKNHPFFAE09CC,40,26.42,,鋼筋混凝土造,68年12月18日,十二層,
RPROMLTKNHPFFAE09CC,40,7.59,見使用執照,鋼筋混凝土造,68年12月18日,十二層,
RPWNMLTKNHPFFFE37CC,40,106.48,住商用,鋼筋混凝土造,69年8月17日,二層,
RPTNMLTKNHPFFFE07CC,2,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPTNMLTKNHPFFFE07CC,2,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPVOMLSKNHPFFGE37CC,34,21.15,住家用,鋼筋混凝土造,74年11月9日,五層,
RPQNMLSKNHPFFAE78CC,13,94.21,住家用,鋼筋混凝土造,96年8月14日,十五層,
RPQNMLSKNHPFFAE78CC,13,64.23,共有部分,鋼筋混凝土造,96年8月14日,十五層,
RPSOMLTKNHPFFGE17CC,40,65.72,住家用,鋼筋混凝土造,69年4月5日,五層,
RPVNMLTKNHPFFDE07CC,48,39.59,住商用,加強磚造,61年10月28日,三層,
RPXPMLTKNHPFFEE57CC,26,69.25,住家用,鋼筋混凝土造,83年10月14日,十七層,
RPXPMLTKNHPFFEE57CC,26,23.15,見使用執照,鋼筋混凝土造,83年10月14日,十七層,
RPSNMLTKNHPFFDE76CC,40,17.82,,鋼筋混凝土造,69年10月6日,五層,
RPPQMLTKNHPFFEE86CC,6,55.41,住家用,鋼筋混凝土造,103年11月4日,十五層,
RPPQMLTKNHPFFEE86CC,6,30.01,見其它登記事項,鋼筋混凝土造,103年11月4日,十五層,
RPWPMLTKNHPFFEE47CC,27,517.22,商業用,見使用執照,82年9月15日,二層,
RPWPMLTKNHPFFEE47CC,27,499.27,商業用,見其它登記事項,82年9月15日,二層,
RPWPMLTKNHPFFEE47CC,27,400.57,商業用,見使用執照,82年9月15日,二層,
RPWOMLTKNHPFFCE17CC,30,114.10,住家用,鋼筋混凝土造,79年10月19日,五層,
RPUQMLTKNHPFFEE37CC,20,11.64,住商用,見使用執照,88年11月23日,九層,
RPOPMLTKNHPFFCE09CC,45,80.27,,鋼筋混凝土造,64年5月5日,四層,
RPSQMLTKNHPFFEE17CC,12,438.65,住商用,鋼筋混凝土造,97年5月14日,五層,
RPPPMLTKNHPFFCE56CC,52,80.64,住商用,加強磚造,57年7月1日,二層,
RPRQMLTKNHPFFCE86CC,21,41.73,住家用,見其它登記事項,88年2月9日,三十九層,
RPUNMLKLNHPFFCE68CC,37,85.07,,鋼筋混凝土造,72年7月4日,五層,
RPOOMLKLNHPFFBE08CC,31,148.60,,鋼筋混凝土造,78年7月11日,十二層,
RPOOMLKLNHPFFBE08CC,31,32.20,,鋼筋混凝土造,78年7月11日,十二層,
RPPOMLKLNHPFFBE18CC,28,103.55,商業用,鋼筋混凝土造,81年6月29日,二十五層,
RPVOMLKLNHPFFBE78CC,45,133.85,,鋼筋混凝土造,64年3月3日,四層,
RPUOMLKLNHPFFBE68CC,23,102.33,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPUOMLKLNHPFFBE68CC,23,35.29,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPUNMLKLNHPFFGE09CC,37,205.02,見其他登記事項,見其他登記事項,72年5月4日,一層,
RPUPMLKLNHPFFEE09CC,25,67.95,住家用,鋼筋混凝土造,84年10月20日,二十四層,
RPUPMLKLNHPFFEE09CC,25,19.30,見使用執照,鋼筋混凝土造,84年10月20日,二十四層,
RPQNMLKLNHPFFAE08CC,2,110.30,見其它登記事項,見其它登記事項,107年9月4日,二十八層,
RPRNMLKLNHPFFAE18CC,37,110.70,,鋼筋混凝土造,72年9月20日,十二層,
RPRNMLKLNHPFFAE18CC,37,25.78,,鋼筋混凝土造,72年9月20日,十二層,
RPPOMLKLNHPFFFE58CC,2,230.00,見其他登記事項,鋼筋混凝土造,107年11月1日,三層,
