編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXOMLPLNHPFFDJ37CA,29,241.02,住家用,鋼筋混凝土造,80年8月16日,三層,二層 三層 一層
RPOPMLPLNHPFFDJ56CA,15,236.17,住家用,鋼筋混凝土造,94年6月3日,三層,一層 二層 三層
RPXNMLLLNHPFFDJ86CA,,64.67,見其他登記事項,鋼筋混凝土造,109年1月22日,十四層,九層
RPXNMLLLNHPFFDJ86CA,,13.86,共有部分,鋼筋混凝土造,109年1月22日,十四層,
RPXNMLLLNHPFFDJ86CA,,45.05,共有部分,鋼筋混凝土造,109年1月22日,十四層,
RPPOMLLLNHPFFDJ78CA,,64.67,見其他登記事項,鋼筋混凝土造,109年1月22日,十四層,九層
RPPOMLLLNHPFFDJ78CA,,13.84,共有部分,鋼筋混凝土造,109年1月22日,十四層,
RPPOMLLLNHPFFDJ78CA,,42.81,共有部分,鋼筋混凝土造,109年1月22日,十四層,
RPUOMLSLNHPFFDJ37CA,,81.42,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,六層
RPUOMLSLNHPFFDJ37CA,,72.74,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUOMLSLNHPFFDJ37CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUOMLSLNHPFFDJ37CA,,19.78,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVOMLSLNHPFFDJ47CA,,81.43,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,八層
RPVOMLSLNHPFFDJ47CA,,42.44,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVOMLSLNHPFFDJ47CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVOMLSLNHPFFDJ47CA,,19.75,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLSLNHPFFDJ57CA,,81.52,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,八層
RPWOMLSLNHPFFDJ57CA,,43.54,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLSLNHPFFDJ57CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLSLNHPFFDJ57CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOOMLSLNHPFFDJ76CA,,86.20,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,五層
RPOOMLSLNHPFFDJ76CA,,51.56,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOOMLSLNHPFFDJ76CA,,3.45,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOOMLSLNHPFFDJ76CA,,20.92,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVNMLTLNHPFFDJ47CA,,99.59,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十一層
RPVNMLTLNHPFFDJ47CA,,46.48,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVNMLTLNHPFFDJ47CA,,3.99,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVNMLTLNHPFFDJ47CA,,24.17,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPNMLPLNHPFFDJ09CA,17,163.91,住家用,鋼筋混凝土造,92年2月20日,三層,一層 二層 三層
RPXOMLSLNHPFFDJ67CA,,83.49,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,九層
RPXOMLSLNHPFFDJ67CA,,51.12,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXOMLSLNHPFFDJ67CA,,3.34,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXOMLSLNHPFFDJ67CA,,20.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOPMLSLNHPFFDJ86CA,,86.20,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,九層
RPOPMLSLNHPFFDJ86CA,,44.31,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOPMLSLNHPFFDJ86CA,,3.45,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOPMLSLNHPFFDJ86CA,,20.92,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXOMLTLNHPFFDJ77CA,,81.42,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,四層
RPXOMLTLNHPFFDJ77CA,,43.53,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXOMLTLNHPFFDJ77CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXOMLTLNHPFFDJ77CA,,19.78,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPNMLLJOHPFFDJ58CA,,81.62,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十一層
RPPNMLLJOHPFFDJ58CA,,3.27,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPNMLLJOHPFFDJ58CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPNMLLJOHPFFDJ58CA,,54.83,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOOMLLJOHPFFDJ58CA,,81.42,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,五層
RPOOMLLJOHPFFDJ58CA,,42.42,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOOMLLJOHPFFDJ58CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOOMLLJOHPFFDJ58CA,,19.78,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPROMLLJOHPFFDJ88CA,,81.52,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,六層
RPROMLLJOHPFFDJ88CA,,75.10,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPROMLLJOHPFFDJ88CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPROMLLJOHPFFDJ88CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPOMLLJOHPFFDJ68CA,,81.43,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,六層
RPPOMLLJOHPFFDJ68CA,,43.54,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPOMLLJOHPFFDJ68CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPOMLLJOHPFFDJ68CA,,19.75,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVOMLLJOHPFFDJ66CA,,86.20,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,七層
RPVOMLLJOHPFFDJ66CA,,44.31,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVOMLLJOHPFFDJ66CA,,3.45,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVOMLLJOHPFFDJ66CA,,20.92,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUOMLLJOHPFFDJ56CA,,81.52,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,三層
RPUOMLLJOHPFFDJ56CA,,43.54,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUOMLLJOHPFFDJ56CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUOMLLJOHPFFDJ56CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTOMLLJOHPFFDJ09CA,,99.59,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,七層
RPTOMLLJOHPFFDJ09CA,,46.48,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTOMLLJOHPFFDJ09CA,,3.99,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTOMLLJOHPFFDJ09CA,,24.17,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSOMLLJOHPFFDJ98CA,,65.87,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,六層
RPSOMLLJOHPFFDJ98CA,,39.90,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSOMLLJOHPFFDJ98CA,,2.63,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSOMLLJOHPFFDJ98CA,,15.99,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLLJOHPFFDJ76CA,,83.42,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,九層
RPWOMLLJOHPFFDJ76CA,,43.86,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLLJOHPFFDJ76CA,,3.34,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLLJOHPFFDJ76CA,,20.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTOMLMJOHPFFDJ56CA,,81.43,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十一層
RPTOMLMJOHPFFDJ56CA,,42.44,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTOMLMJOHPFFDJ56CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTOMLMJOHPFFDJ56CA,,19.75,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSOMLMJOHPFFDJ09CA,,66.13,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十一層
RPSOMLMJOHPFFDJ09CA,,41.05,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSOMLMJOHPFFDJ09CA,,2.64,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSOMLMJOHPFFDJ09CA,,16.05,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUOMLMJOHPFFDJ66CA,,99.59,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十二層
RPUOMLMJOHPFFDJ66CA,,46.48,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUOMLMJOHPFFDJ66CA,,3.99,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUOMLMJOHPFFDJ66CA,,24.17,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVNMLMJOHPFFDJ66CA,,86.20,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十層
RPVNMLMJOHPFFDJ66CA,,44.31,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVNMLMJOHPFFDJ66CA,,3.45,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPVNMLMJOHPFFDJ66CA,,20.92,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPQPMLMJOHPFFDJ98CA,,65.87,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,五層
RPQPMLMJOHPFFDJ98CA,,41.01,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPQPMLMJOHPFFDJ98CA,,2.63,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPQPMLMJOHPFFDJ98CA,,15.99,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPRPMLMJOHPFFDJ09CA,,81.52,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十二層
RPRPMLMJOHPFFDJ09CA,,43.54,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPRPMLMJOHPFFDJ09CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPRPMLMJOHPFFDJ09CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSPMLMJOHPFFDJ56CA,,99.59,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十三層
RPSPMLMJOHPFFDJ56CA,,46.48,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSPMLMJOHPFFDJ56CA,,3.99,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSPMLMJOHPFFDJ56CA,,24.17,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTPMLMJOHPFFDJ66CA,,86.20,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十三層
RPTPMLMJOHPFFDJ66CA,,20.92,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTPMLMJOHPFFDJ66CA,,44.31,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPTPMLMJOHPFFDJ66CA,,3.45,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUPMLMJOHPFFDJ76CA,,86.20,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十四層
RPUPMLMJOHPFFDJ76CA,,20.92,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUPMLMJOHPFFDJ76CA,,44.31,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPUPMLMJOHPFFDJ76CA,,3.45,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWPMLMJOHPFFDJ96CA,,81.43,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十五層
RPWPMLMJOHPFFDJ96CA,,19.75,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWPMLMJOHPFFDJ96CA,,43.54,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWPMLMJOHPFFDJ96CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXPMLMJOHPFFDJ07CA,,81.43,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,五層
RPXPMLMJOHPFFDJ07CA,,43.54,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXPMLMJOHPFFDJ07CA,,3.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXPMLMJOHPFFDJ07CA,,19.75,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPQMLMJOHPFFDJ98CA,,81.62,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十三層
RPPQMLMJOHPFFDJ98CA,,3.27,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPQMLMJOHPFFDJ98CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPPQMLMJOHPFFDJ98CA,,73.89,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXOMLMJOHPFFDJ96CA,,81.62,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十二層
RPXOMLMJOHPFFDJ96CA,,43.57,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXOMLMJOHPFFDJ96CA,,3.27,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPXOMLMJOHPFFDJ96CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPQNMLSLNHPFFDJ86CA,,216.87,住家用,鋼筋混凝土造,,三層,一層 二層 三層
RPSNMLLJOHPFFDJ88CA,,81.62,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十五層
RPSNMLLJOHPFFDJ88CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSNMLLJOHPFFDJ88CA,,43.57,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPSNMLLJOHPFFDJ88CA,,3.27,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLMJOHPFFDJ86CA,,83.49,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十二層
RPWOMLMJOHPFFDJ86CA,,43.87,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLMJOHPFFDJ86CA,,3.34,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPWOMLMJOHPFFDJ86CA,,20.26,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOQMLMJOHPFFDJ88CA,,81.52,見其他登記事項,鋼筋混凝土造,108年12月24日,十五層,十五層
RPOQMLMJOHPFFDJ88CA,,19.81,共有部分,鋼筋混凝土造,108年12月24日,十五層,
RPOQMLMJOHPFFDJ88CA,,43.54,共有部分,鋼筋混凝土造,108年12月24日,十五層,
