編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQPMLQLNHPFFAI09CA,,21.98,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPPPMLQLNHPFFAI98CA,,69.74,見其他登記事項,見其他登記事項,109年1月8日,九層,三層
RPPPMLQLNHPFFAI98CA,,42.06,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPPPMLQLNHPFFAI98CA,,22.27,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPOPMLQLNHPFFAI88CA,,69.76,見其他登記事項,見其他登記事項,109年1月8日,九層,四層
RPOPMLQLNHPFFAI88CA,,26.89,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPOPMLQLNHPFFAI88CA,,22.27,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPOOMLKMNHPFFAI28CA,39,96.28,住家用,鋼筋混凝土造,70年3月27日,六層,一層
RPOOMLKMNHPFFAI28CA,39,6.16,共有部份,鋼筋混凝土造,70年3月27日,六層,
RPOOMLKMNHPFFAI28CA,39,2.06,共有部份,鋼筋混凝土造,70年3月27日,六層,
RPOOMLKMNHPFFAI28CA,39,.28,共有部份,鋼筋混凝土造,70年3月27日,六層,
RPOOMLKMNHPFFAI28CA,39,.28,共有部份,鋼筋混凝土造,70年3月27日,六層,
RPOPMLLJOHPFFAI28CA,20,101.28,見其他登記事項,鋼筋混凝土造,89年1月11日,十二層,十層
RPOPMLLJOHPFFAI28CA,20,13.53,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPOPMLLJOHPFFAI28CA,20,20.95,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPWPMLQLNHPFFAI07CA,,48.05,見其他登記事項,見其他登記事項,109年1月8日,九層,八層
RPWPMLQLNHPFFAI07CA,,27.70,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPWPMLQLNHPFFAI07CA,,16.67,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPTPMLQLNHPFFAI76CA,,70.28,見其他登記事項,見其他登記事項,109年1月8日,九層,五層
RPTPMLQLNHPFFAI76CA,,25.88,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPTPMLQLNHPFFAI76CA,,24.37,見其他登記事項,見其他登記事項,109年1月8日,九層,
RPUNMLPKNHPFFAI66EA,47,120.08,住家用,鋼筋混凝土加強磚造,61年11月12日,二層,一層 二層 電梯樓梯間
RPROMLSJOHPFFAI76EA,27,33.08,住家用,鋼筋混凝土造,82年1月11日,七層,五層
RPQPMLTJOHPFFAI86EA,39,11.03,商業用,鋼筋混凝土造,70年7月25日,九層,一層
RPPNMLTJOHPFFAI98CA,27,80.51,住家用,鋼筋混凝土造,82年8月23日,九層,四層
RPPNMLTJOHPFFAI98CA,27,18.94,共有部份,鋼筋混凝土造,82年8月23日,九層,
RPPNMLTJOHPFFAI98CA,27,9.23,共有部份,鋼筋混凝土造,82年8月23日,九層,
RPOQMLOKNHPFFAI88EA,26,222.93,住家用,鋼筋混凝土造,83年2月5日,三層,一層 二層 三層 地下層
RPVNMLTKNHPFFAI96CA,,204.36,住家用,見其他登記事項,109年2月27日,四層,一層 二層 三層 四層
RPQOMLOKNHPFFAI88EA,40,94.43,住家用,鋼筋混凝土造,69年8月13日,五層,三層
RPQOMLOKNHPFFAI88EA,40,8.97,共有部份,鋼筋混凝土造,69年8月13日,五層,
RPQOMLOKNHPFFAI88EA,40,4.88,共有部份,鋼筋混凝土造,69年8月13日,五層,
RPRNMLPKNHPFFAI78CA,24,188.10,住商用,鋼筋混凝土造,85年3月5日,七層,一層 二層 騎樓
RPRNMLPKNHPFFAI78CA,24,52.86,見其他登記事項,鋼筋混凝土造,85年3月5日,七層,
RPRNMLNLNHPFFAI68CA,27,103.86,住家用,鋼筋混凝土造,82年6月18日,十二層,八層
RPRNMLNLNHPFFAI68CA,27,31.80,共有部份,鋼筋混凝土造,82年6月18日,十二層,
RPRQMLOKNHPFFAI98CA,26,68.29,住家用,鋼筋混凝土造,83年7月18日,十二層,七層
RPRQMLOKNHPFFAI98CA,26,8.81,共有部份,鋼筋混凝土造,83年7月18日,十二層,
RPRQMLOKNHPFFAI98CA,26,24.58,共有部份,鋼筋混凝土造,83年7月18日,十二層,
RPROMLNLNHPFFAI78CA,26,140.69,住商用,鋼筋混凝土造,83年5月25日,十二層,一層 二層 三層
RPROMLNLNHPFFAI78CA,26,22.49,共有部份,鋼筋混凝土造,83年5月25日,十二層,
RPPQMLOKNHPFFAI78CA,38,35.34,住家用,鋼筋混凝土造,71年9月7日,四層,二層
RPPQMLOKNHPFFAI78CA,38,10.26,共有部份,鋼筋混凝土造,71年9月7日,五層,
RPPQMLOKNHPFFAI78CA,38,35.34,住家用,鋼筋混凝土造,71年9月7日,四層,二層
RPPQMLOKNHPFFAI78CA,38,10.26,共有部份,鋼筋混凝土造,71年9月7日,五層,
RPQQMLOKNHPFFAI88CA,27,23.67,住家用,鋼筋混凝土造,82年1月11日,七層,七層
RPQQMLOKNHPFFAI88CA,27,8.23,共有部份,鋼筋混凝土造,82年1月11日,七層,
RPPOMLPKNHPFFAI68CA,55,102.02,住家用,木造,54年6月15日,二層,一層 二層 騎樓
RPPOMLPKNHPFFAI68CA,55,102.09,住家用,木造,54年4月15日,二層,一層 二層 騎樓
RPSNMLKLNHPFFAI48CA,23,95.33,見其他登記事項,鋼筋混凝土造,86年4月18日,十二層,一層 二層 夾層
RPSNMLKLNHPFFAI48CA,23,17.16,共有部份,鋼筋混凝土造,86年4月18日,十二層,
RPSNMLKLNHPFFAI48CA,23,15.48,共有部份,鋼筋混凝土造,86年4月18日,十二層,
RPVOMLOKNHPFFAI56CA,24,27.38,住家用,鋼筋混凝土造,84年10月4日,十一層,四層
RPVOMLOKNHPFFAI56CA,24,4.86,共有部份,鋼筋混凝土造,84年10月4日,十一層,
RPVOMLOKNHPFFAI56CA,24,3.34,共有部份,鋼筋混凝土造,84年10月4日,十一層,
RPOOMLTLNHPFFAI09CA,27,91.18,住家用,鋼筋混凝土造,82年5月10日,七層,六層
RPOOMLTLNHPFFAI09CA,27,23.81,共有部份,鋼筋混凝土造,82年5月10日,七層,
RPOOMLTLNHPFFAI09CA,27,22.92,共有部份,鋼筋混凝土造,82年5月10日,七層,
RPUNMLQLNHPFFAI66CA,25,154.15,住家用,鋼筋混凝土造,83年12月23日,十四層,四層
RPUNMLQLNHPFFAI66CA,25,21.80,共有部份,鋼筋混凝土造,83年12月23日,十四層,
RPUNMLQLNHPFFAI66CA,25,15.52,共有部份,鋼筋混凝土造,83年12月23日,十四層,
RPSNMLPKNHPFFAI09EA,5,169.26,見其他登記事項,見其他登記事項,104年8月10日,五層,一層 騎樓
RPSNMLPKNHPFFAI09EA,5,161.51,見其他登記事項,見其他登記事項,104年8月10日,五層,二層
RPSNMLPKNHPFFAI09EA,5,171.46,見其他登記事項,見其他登記事項,104年8月10日,五層,三層
RPSNMLPKNHPFFAI09EA,5,172.38,見其他登記事項,見其他登記事項,104年8月10日,五層,四層
RPSNMLPKNHPFFAI09EA,5,73.82,住家用,見其他登記事項,104年8月10日,五層,五層
RPSNMLPKNHPFFAI09EA,5,228.56,見其他登記事項,見其他登記事項,104年8月10日,五層,
RPQNMLKMNHPFFAI38CA,27,21.72,見其他登記事項,鋼筋混凝土造,81年11月11日,五層,地下層
RPQNMLKMNHPFFAI38CA,27,22.44,共有部份,鋼筋混凝土造,81年11月11日,五層,
RPQNMLKMNHPFFAI38CA,27,126.78,住家用,鋼筋混凝土造,81年11月11日,五層,五層
RPQNMLKMNHPFFAI38CA,27,10.40,共有部份,鋼筋混凝土造,81年11月11日,五層,
RPVNMLPKNHPFFAI66DA,24,128.47,住家用,鋼筋混凝土造,85年2月14日,十二層,十一層 十二層
RPVNMLPKNHPFFAI66DA,24,62.02,共有部份,鋼筋混凝土造,85年2月14日,十二層,
RPSNMLKMNHPFFAI58CA,20,104.29,住家用,鋼筋混凝土造,88年11月29日,十二層,九層 夾層
RPSNMLKMNHPFFAI58CA,20,13.76,共有部份,鋼筋混凝土造,88年11月29日,十二層,
RPSNMLKMNHPFFAI58CA,20,25.73,共有部份,鋼筋混凝土造,88年11月29日,十二層,
RPSNMLKMNHPFFAI58CA,20,.19,見其他登記事項,鋼筋混凝土造,88年11月29日,十二層,一層
RPSNMLKMNHPFFAI58CA,20,.03,共有部份,鋼筋混凝土造,88年11月29日,十二層,
RPSNMLTJOHPFFAI66CA,25,177.50,住家用,鋼筋混凝土造,84年8月16日,十九層,三層
RPSNMLTJOHPFFAI66CA,25,31.81,共有部份,鋼筋混凝土造,84年8月16日,十九層,
RPSNMLTJOHPFFAI66CA,25,45.80,共有部份,鋼筋混凝土造,84年8月16日,十九層,
RPWOMLTLNHPFFAI27CA,25,129.53,住家用,鋼筋混凝土造,83年11月25日,十六層,四層
RPWOMLTLNHPFFAI27CA,25,8.78,共有部份,鋼筋混凝土造,83年11月25日,十六層,
RPWOMLTLNHPFFAI27CA,25,14.20,共有部份,鋼筋混凝土造,83年11月25日,十六層,
RPOPMLTJOHPFFAI09CA,25,194.61,住家用,鋼筋混凝土造,83年12月20日,十五層,十二層
RPOPMLTJOHPFFAI09CA,25,60.89,共有部份,鋼筋混凝土造,83年12月20日,十五層,
RPOPMLTJOHPFFAI09CA,25,.30,共有部份,鋼筋混凝土造,83年12月20日,十五層,
RPOPMLTJOHPFFAI09CA,25,13.18,見其他登記事項,鋼筋混凝土造,83年12月20日,十五層,地下一層
RPVOMLTLNHPFFAI17CA,26,99.12,住家用,鋼筋混凝土造,83年6月2日,十層,五層
RPVOMLTLNHPFFAI17CA,26,15.15,共有部份,鋼筋混凝土造,83年6月2日,十層,
RPVOMLTLNHPFFAI17CA,26,11.04,共有部份,鋼筋混凝土造,83年6月2日,十層,
RPQOMLLLNHPFFAI68EA,27,109.11,住家用,鋼筋混凝土造,82年9月8日,十二層,十層
RPQOMLLLNHPFFAI68EA,27,19.59,共有部份,鋼筋混凝土造,82年9月8日,十二層,
RPSOMLTLNHPFFAI86CA,48,80.85,住家用,見使用執照,61年2月3日,二層,一層 二層
RPUOMLSLNHPFFAI96CA,29,41.41,住家用,鋼筋混凝土造,80年8月23日,七層,五層
RPUOMLSLNHPFFAI96CA,29,5.39,共有部份,鋼筋混凝土造,80年8月23日,七層,
RPUOMLLLNHPFFAI88CA,22,81.45,住家用,鋼筋混凝土造,87年3月19日,二十二層,十三層
RPUOMLLLNHPFFAI88CA,22,17.07,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPUOMLLLNHPFFAI88CA,22,18.09,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPTOMLTLNHPFFAI96CA,3,209.65,住家用,見其他登記事項,106年6月29日,四層,一層 二層 三層 四層
RPPNMLPKNHPFFAI58CA,,184.86,見其他登記事項,見其他登記事項,108年12月26日,三層,一層 二層 三層 見其他登記事項
RPOOMLSKNHPFFAI88CA,14,190.57,見其他登記事項,鋼筋混凝土造,95年10月12日,三層,一層 二層 三層 屋頂突出物
RPVNMLMLNHPFFAI98CA,59,27.86,住家用,見其他登記事項,50年8月15日,二層,一層 二層 騎樓
RPRNMLSKNHPFFAI09CA,,191.66,見其他登記事項,見其他登記事項,108年12月26日,三層,一層 二層 三層 見其他登記事項
RPWNMLQKNHPFFAI76CA,,163.41,住家用,見其他登記事項,108年12月18日,三層,一層 二層 三層
RPWNMLQLNHPFFAI86CA,37,81.46,住商用,鋼筋混凝土造,72年1月12日,二層,一層 二層
RPSNMLSLNHPFFAI66CA,28,49.03,住家用,鋼筋混凝土造,81年9月3日,六層,二層
RPSNMLSLNHPFFAI66CA,28,13.58,共有部份,鋼筋混凝土造,81年9月3日,六層,
RPSNMLSLNHPFFAI66CA,28,7.43,共有部份,鋼筋混凝土造,81年9月3日,六層,
RPSOMLLLNHPFFAI68CA,37,89.96,住家用,鋼筋混凝土造,72年3月24日,五層,三層
RPSOMLLLNHPFFAI68CA,37,13.48,共有部份,鋼筋混凝土造,72年3月24日,五層,
RPTOMLOJOHPFFAI98CA,25,84.40,住家用,鋼造,84年5月24日,二層,一層 二層
RPUOMLNJOHPFFAI98CA,,197.84,見其他登記事項,見其他登記事項,109年3月17日,三層,一層 二層 三層 見其他登記事項
RPPNMLMKOHPFFAI38CA,22,16.26,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPPNMLMKOHPFFAI38CA,22,89.09,住家用,鋼筋混凝土造,87年3月19日,二十二層,九層
RPPNMLMKOHPFFAI38CA,22,19.39,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPWNMLPKOHPFFAI76CA,4,471.85,見其他登記事項,見其他登記事項,105年8月17日,五層,一層 二層 三層 四層 地下一層 見其他登記事項
RPWNMLPKOHPFFAI76CA,4,7.85,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPWNMLPKOHPFFAI76CA,4,38.07,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPTOMLSLNHPFFAI86CA,12,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,二層
RPTOMLSLNHPFFAI86CA,12,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPSNMLRLNHPFFAI56CA,17,64.34,住家用,鋼筋混凝土造,92年3月17日,十三層,七層
RPSNMLRLNHPFFAI56CA,17,35.76,共有部份,鋼筋混凝土造,92年3月17日,十四層,
RPSNMLRLNHPFFAI56CA,17,64.34,住家用,鋼筋混凝土造,92年3月17日,十三層,七層
RPSNMLRLNHPFFAI56CA,17,35.76,共有部份,鋼筋混凝土造,92年3月17日,十四層,
RPSNMLTKNHPFFAI66CA,43,89.20,住家用,鋼筋混凝土加強磚造,66年3月5日,二層,一層 二層 騎樓
RPPNMLNLNHPFFAI48CA,12,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,三層
RPPNMLNLNHPFFAI48CA,12,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPVNMLNJOHPFFAI98CA,45,165.00,住家用,鋼筋混凝土加強磚造,64年10月20日,二層,一層 二層
RPXNMLLLNHPFFAI09CA,25,91.64,住家用,鋼筋混凝土造,83年11月29日,十六層,一層
RPXNMLLLNHPFFAI09CA,25,17.11,共有部份,鋼筋混凝土造,83年11月29日,十六層,
RPVOMLLLNHPFFAI98CA,25,87.34,住家用,鋼筋混凝土造,83年11月25日,十六層,十層
RPVOMLLLNHPFFAI98CA,25,11.62,共有部份,鋼筋混凝土造,83年11月25日,十六層,
RPVOMLLLNHPFFAI98CA,25,7.44,共有部份,鋼筋混凝土造,83年11月25日,十六層,
RPQOMLRLNHPFFAI09CA,46,77.79,住家用,木造,62年10月21日,二層,一層 二層
RPOOMLLJOHPFFAI18CA,67,38.47,住家用,見其他登記事項,42年1月20日,一層,一層
RPRNMLKMNHPFFAI48CA,26,70.94,住家用,鋼筋混凝土造,83年3月22日,九層,六層
RPRNMLKMNHPFFAI48CA,26,26.93,共有部份,鋼筋混凝土造,83年3月22日,九層,
RPROMLTLNHPFFAI76CA,29,109.32,住家用,鋼筋混凝土造,79年10月30日,七層,二層
RPROMLTLNHPFFAI76CA,29,23.24,共有部份,鋼筋混凝土造,79年10月30日,七層,
RPPOMLSLNHPFFAI09CA,26,107.81,住家用,鋼筋混凝土造,82年11月25日,七層,五層
RPPOMLSLNHPFFAI09CA,26,8.63,共有部份,鋼筋混凝土造,82年11月25日,七層,
RPPOMLSLNHPFFAI09CA,26,11.09,共有部份,鋼筋混凝土造,82年11月25日,七層,
RPPNMLKLNHPFFAI38EA,26,36.94,共有部份,鋼筋混凝土造,82年11月8日,八層,
RPPNMLKLNHPFFAI38EA,26,95.78,住家用,鋼筋混凝土造,82年11月8日,八層,六層
RPRNMLLLNHPFFAI68EA,1,311.91,住家用,見其他登記事項,108年1月7日,四層,一層 二層 三層 四層
RPPOMLMKOHPFFAI48CA,27,87.92,住家用,鋼筋混凝土造,82年6月23日,十二層,十一層
RPPOMLMKOHPFFAI48CA,27,12.76,共有部份,鋼筋混凝土造,82年6月23日,十二層,
RPPOMLMKOHPFFAI48CA,27,13.91,共有部份,鋼筋混凝土造,82年6月23日,十三層,
RPXNMLPKOHPFFAI86CA,4,472.78,見其他登記事項,見其他登記事項,105年8月17日,五層,一層 二層 三層 四層 地下一層 見其他登記事項
RPXNMLPKOHPFFAI86CA,4,7.85,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPXNMLPKOHPFFAI86CA,4,38.07,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPPOMLPKOHPFFAI78CA,4,432.69,見其他登記事項,見其他登記事項,105年8月17日,五層,一層 二層 三層 四層 地下一層 見其他登記事項
RPPOMLPKOHPFFAI78CA,4,7.85,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPPOMLPKOHPFFAI78CA,4,38.07,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPOOMLPKOHPFFAI68CA,4,431.83,見其他登記事項,見其他登記事項,105年8月17日,五層,一層 二層 三層 四層 地下一層 見其他登記事項
RPOOMLPKOHPFFAI68CA,4,7.85,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPOOMLPKOHPFFAI68CA,4,38.07,見其他登記事項,見其他登記事項,105年8月17日,五層,
RPUOMLTLNHPFFAI07CA,39,19.53,住家用,鋼筋混凝土造,70年4月21日,九層,八層
RPUOMLTLNHPFFAI07CA,39,4.95,共有部份,鋼筋混凝土造,70年4月21日,九層,
RPTNMLLLNHPFFAI88EA,39,109.30,住商用,鋼筋混凝土加強磚造,70年6月30日,二層,一層 二層
RPPOMLTLNHPFFAI56CA,27,100.36,住家用,鋼筋混凝土造,82年5月10日,七層,六層
RPPOMLTLNHPFFAI56CA,27,24.23,共有部份,鋼筋混凝土造,82年5月10日,七層,
RPPOMLTLNHPFFAI56CA,27,26.21,共有部份,鋼筋混凝土造,82年5月10日,七層,
RPTOMLLLNHPFFAI78CA,34,86.99,住家用,鋼筋混凝土造,74年11月29日,五層,一層 地下一層
RPTOMLLLNHPFFAI78CA,34,15.69,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPTOMLLLNHPFFAI78CA,34,10.57,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPPOMLKMNHPFFAI38CA,20,103.03,住家用,鋼筋混凝土造,89年1月11日,十二層,五層
RPPOMLKMNHPFFAI38CA,20,20.56,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPPOMLKMNHPFFAI38CA,20,21.29,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPWNMLNJOHPFFAI09CA,31,110.11,住家用,鋼筋混凝土造,78年6月6日,五層,二層
RPWNMLNJOHPFFAI09CA,31,20.18,共有部份,鋼筋混凝土造,78年6月6日,五層,
RPROMLRLNHPFFAI56CA,29,42.63,住家用,鋼筋混凝土造,80年8月23日,七層,三層
RPROMLRLNHPFFAI56CA,29,5.39,共有部份,鋼筋混凝土造,80年8月23日,七層,
RPTNMLLJOHPFFAI58CA,1,180.35,見其他登記事項,見其他登記事項,108年6月24日,三層,一層 二層 三層 見其他登記事項
RPROMLLLNHPFFAI58CA,36,22.05,住家用,鋼筋混凝土造,73年7月27日,十層,九層
RPROMLLLNHPFFAI58CA,36,3.00,共有部份,鋼筋混凝土造,73年7月27日,十層,
RPROMLLLNHPFFAI58CA,36,1.99,共有部份,鋼筋混凝土造,73年7月27日,十層,
RPSNMLLLNHPFFAI58CA,48,50.43,住家用,木造,61年7月27日,一層,一層 騎樓
RPVNMLKLNHPFFAI78CA,,227.73,見其他登記事項,見其他登記事項,108年12月26日,三層,一層 二層 三層 見其他登記事項
