編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLQLNHPFFCF98CA,24,38.11,共有部分,鋼筋混凝土造,85年1月20日,十七層,
RPROMLQLNHPFFCF98CA,24,4.02,共有部分,鋼筋混凝土造,85年1月20日,十七層,
RPSPMLKLNHPFFCF58CA,13,.18,見其他登記事項,鋼筋混凝土造,95年11月20日,二層,一層 二層
RPSPMLKLNHPFFCF58CA,13,147.51,住家用,鋼筋混凝土造,95年11月20日,三層,一層 二層 三層
RPSPMLKLNHPFFCF58CA,13,1.38,共有部分,鋼筋混凝土造,95年11月20日,二層,
RPSPMLKLNHPFFCF58CA,13,1.63,共有部分,鋼筋混凝土造,95年11月20日,二層,
RPSPMLKLNHPFFCF58CA,13,.01,見其他登記事項,鋼筋混凝土造,95年11月30日,四層,地下一層
RPSPMLKLNHPFFCF58CA,13,2.21,共有部分,鋼筋混凝土造,95年11月30日,四層,
RPSPMLKLNHPFFCF58CA,13,.03,見其他登記事項,鋼筋混凝土造,95年11月2日,四層,地下一層
RPSPMLKLNHPFFCF58CA,13,4.09,共有部分,鋼筋混凝土造,95年11月2日,四層,
RPSPMLKLNHPFFCF58CA,13,23.66,共有部分,鋼筋混凝土造,95年11月10日,三層,
RPSPMLKLNHPFFCF58CA,13,.19,見其他登記事項,鋼筋混凝土造,95年11月10日,三層,地下一層
RPSPMLKLNHPFFCF58CA,13,.01,見其他登記事項,鋼筋混凝土造,95年11月9日,四層,地下一層
RPSPMLKLNHPFFCF58CA,13,2.95,共有部分,鋼筋混凝土造,95年11月9日,四層,
RPQNMLSKNHPFFDF98CA,1,20.71,見其他登記事項,見其他登記事項,108年4月29日,二十二層,
RPQNMLSKNHPFFDF98CA,1,79.84,見其他登記事項,見其他登記事項,108年4月29日,二十二層,十八層
RPQNMLSKNHPFFDF98CA,1,54.94,見其他登記事項,見其他登記事項,108年4月29日,二十二層,
RPROMLNKNHPFFEF78CA,20,114.81,住家用,鋼筋混凝土造,89年6月16日,十二層,一層
RPROMLNKNHPFFEF78CA,20,32.35,共有部份,鋼筋混凝土造,89年6月16日,十三層,
RPROMLNKNHPFFEF78CA,20,42.91,共有部份,鋼筋混凝土造,89年6月16日,十三層,
RPVOMLMLNHPFFDF09CA,27,146.20,住家用,鋼筋混凝土造,82年1月6日,十六層,九層
RPVOMLMLNHPFFDF09CA,27,17.12,共有部分,鋼筋混凝土造,82年1月6日,十六層,
RPVOMLMLNHPFFDF09CA,27,37.79,見其他登記事項,鋼筋混凝土造,82年1月6日,十六層,地下二層 地下三層
RPPNMLNKNHPFFEF48CA,8,68.84,住家用,鋼筋混凝土造,101年8月8日,七層,二層
RPPNMLNKNHPFFEF48CA,8,23.82,見其他登記事項,鋼筋混凝土造,101年8月8日,八層,
RPWQMLPLNHPFFDF07CA,40,129.89,住家用,鋼筋混凝土造,69年8月5日,五層,五層
RPWNMLSKNHPFFDF96CA,14,56.25,住家用,鋼筋混凝土造,95年8月15日,十二層,四層
RPWNMLSKNHPFFDF96CA,14,23.10,共有部分,鋼筋混凝土造,95年8月15日,十二層,
RPUNMLMLNHPFFCF78CA,3,104.18,見其他登記事項,見其他登記事項,106年3月24日,十四層,十層
RPUNMLMLNHPFFCF78CA,3,82.35,見其他登記事項,見其他登記事項,106年3月24日,二十六層,
RPSNMLMLNHPFFEF78CA,1,97.49,住家用,鋼筋混凝土造,108年3月6日,二十三層,二十一層
RPSNMLMLNHPFFEF78CA,1,73.60,見其他登記事項,鋼筋混凝土造,108年3月6日,二十三層,
RPXNMLKLNHPFFEF09CA,15,36.46,共有部份,鋼筋混凝土造,94年7月14日,二十一層,
RPXNMLKLNHPFFEF09CA,15,58.39,住家用,鋼筋混凝土造,94年7月14日,二十一層,四層
RPTOMLSKNHPFFEF86CA,2,89.03,住家用,鋼筋混凝土造,106年12月5日,十五層,十三層
RPTOMLSKNHPFFEF86CA,2,53.28,見其他登記事項,鋼筋混凝土造,106年12月5日,十五層,
RPTOMLSKNHPFFEF86CA,2,27.12,見其他登記事項,鋼筋混凝土造,106年12月5日,十五層,
RPSOMLMLNHPFFDF78CA,32,287.26,住家用,鋼筋混凝土造,77年4月25日,五層,一層 二層 三層 四層 五層
RPVNMLMLNHPFFEF09CA,13,54.58,住家用,鋼筋混凝土造,96年5月25日,二十九層,十層
RPVNMLMLNHPFFEF09CA,13,18.48,共有部份,鋼筋混凝土造,96年5月25日,二十九層,
RPVNMLMLNHPFFEF09CA,13,10.59,共有部份,鋼筋混凝土造,96年5月25日,二十九層,
RPPNMLRLNHPFFEF98CA,2,81.36,住家用,鋼筋混凝土造,107年5月25日,二十九層,二十九層 見其他登記事項
RPPNMLRLNHPFFEF98CA,2,71.43,見其他登記事項,鋼筋混凝土造,107年5月25日,二十九層,
RPWNMLNKNHPFFGF76CA,39,96.00,住家用,鋼筋混凝土造,70年9月7日,五層,二層
RPWOMLLKNHPFFGF66CA,48,51.70,住家用,加強磚造,60年12月23日,四層,三層
RPUOMLNKNHPFFGF66CA,15,102.92,住家用,鋼筋混凝土造,94年7月19日,七層,七層
RPUOMLNKNHPFFGF66CA,15,7.60,共有部份,鋼筋混凝土造,94年7月19日,七層,
RPUOMLNKNHPFFGF66CA,15,74.81,共有部份,鋼筋混凝土造,94年7月19日,,
RPWPMLLKNHPFFGF76CA,39,89.00,住家用,鋼筋混凝土造,70年5月25日,五層,五層
RPSOMLNKNHPFFGF09CA,37,107.20,住家用,鋼筋混凝土造,72年6月8日,五層,三層
RPQNMLSLNHPFFGF76CA,29,15.02,共有部份,鋼筋混凝土造,80年7月25日,十一層,
RPQNMLSLNHPFFGF76CA,29,132.98,住家用,鋼筋混凝土造,80年7月25日,十一層,四層
RPPNMLNJOHPFFFF58CA,22,66.02,住家用,鋼筋混凝土造,87年8月15日,五層,一層
RPPNMLNJOHPFFFF58CA,22,27.91,共有部份,鋼筋混凝土造,87年8月15日,五層,
RPRNMLOKNHPFFGF98CA,19,205.39,工業用,鋼筋混凝土造,90年4月12日,十層,三層
RPRNMLOKNHPFFGF98CA,19,89.99,共有部份,鋼筋混凝土造,90年4月12日,十層,
RPRNMLOKNHPFFGF98CA,19,70.23,共有部份,鋼筋混凝土造,90年4月12日,十層,
RPPQMLOKNHPFFGF09CA,12,57.09,住家用,鋼筋混凝土造,96年11月22日,十三層,十二層
RPPQMLOKNHPFFGF09CA,12,44.85,共有部份,鋼筋混凝土造,96年11月22日,十四層,
RPPQMLOKNHPFFGF09CA,12,9.44,共有部份,鋼筋混凝土造,96年11月22日,十四層,
RPWOMLLKNHPFFHF76CA,49,82.24,見其他登記事項,見其他登記事項,60年7月17日,四層,三層
RPPOMLMKNHPFFHF78CA,24,35.29,見其他登記事項,見其他登記事項,85年3月25日,十五層,地下二層
RPPOMLMKNHPFFHF78CA,24,2.14,見其他登記事項,見其他登記事項,85年3月25日,十五層,
RPPOMLMKNHPFFHF78CA,24,.34,共有部份,鋼筋混凝土造,85年3月25日,十五層,
RPRPMLLKNHPFFHF98CA,14,45.07,共有部份,鋼筋混凝土造,95年2月21日,十五層,
RPRPMLLKNHPFFHF98CA,14,84.73,住家用,鋼筋混凝土造,95年2月21日,十五層,八層
RPRPMLLKNHPFFHF98CA,14,16.64,共有部份,鋼筋混凝土造,95年2月21日,十五層,
RPQOMLMKNHPFFHF88CA,1,88.98,見其他登記事項,見其他登記事項,108年2月27日,十五層,二層
RPQOMLMKNHPFFHF88CA,1,76.66,見其他登記事項,見其他登記事項,108年2月27日,十五層,
RPPQMLMKNHPFFHF98CA,41,49.60,住家用,鋼筋混凝土造,68年9月11日,五層,二層 陽台
RPQNMLNKNHPFFHF88CA,3,15.99,見其他登記事項,見其他登記事項,106年1月18日,十五層,
RPQNMLNKNHPFFHF88CA,3,64.99,見其他登記事項,見其他登記事項,106年1月18日,十四層,四層
RPQNMLNKNHPFFHF88CA,3,23.05,見其他登記事項,見其他登記事項,106年1月18日,十四層,
RPROMLMKNHPFFHF98CA,40,130.90,住家用,鋼筋混凝土造,69年9月10日,五層,一層 二層 陽台 平台
RPQQMLMKNHPFFHF09CA,21,.08,共有部份,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,.02,共有部份,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,.04,共有部份,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,.05,共有部份,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,.99,商業用,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,12.47,共有部份,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,6.22,共有部份,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,1.30,共有部份,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,2.26,共有部份,鋼筋混凝土造,87年11月20日,十九層,
RPQQMLMKNHPFFHF09CA,21,60.53,見其他登記事項,見其他登記事項,87年11月20日,十九層,十六層
RPQQMLMKNHPFFHF09CA,21,7.71,見其他登記事項,見其他登記事項,87年11月20日,十九層,
RPSPMLMKNHPFFHF56CA,23,26.27,住家用,鋼筋混凝土造,86年5月15日,十七層,五層
RPSPMLMKNHPFFHF56CA,23,4.85,共有部份,鋼筋混凝土造,86年5月15日,十七層,
RPXPMLPKNHPFFHF37CA,43,90.16,住家用,鋼筋混凝土造,66年7月27日,四層,四層 陽台
RPVQMLKLNHPFFHF86CA,30,374.28,見其他登記事項,鋼筋混凝土造,78年10月28日,五層,四層
RPVQMLKLNHPFFHF86CA,30,60.96,共有部份,鋼筋混凝土造,78年10月28日,一層,
RPRQMLQLNHPFFHF07CA,36,45.21,住商用,鋼筋混凝土造,72年9月19日,五層,一層
RPQNMLOLNHPFFHF09CA,10,99.09,見其他登記事項,見其他登記事項,99年7月22日,二十七層,二十一層
RPQNMLOLNHPFFHF09CA,10,12.94,見其他登記事項,見其他登記事項,99年7月22日,二十七層,
RPQNMLOLNHPFFHF09CA,10,14.58,見其他登記事項,見其他登記事項,99年7月22日,二十七層,
RPQNMLOLNHPFFHF09CA,10,31.42,見其他登記事項,見其他登記事項,99年7月22日,二十七層,
RPQNMLOLNHPFFHF09CA,10,9.25,見其他登記事項,見其他登記事項,99年7月22日,二十七層,
RPWNMLLLNHPFFHF76CA,23,165.55,工業用,鋼筋混凝土造,86年7月19日,五層,四層
RPWNMLLLNHPFFHF76CA,23,50.50,共有部份,鋼筋混凝土造,86年7月19日,五層,
RPQPMLMKNHPFFIF09CA,11,93.98,見其他登記事項,鋼筋混凝土造,98年10月1日,十五層,十三層
RPQPMLMKNHPFFIF09CA,11,24.33,見其他登記事項,鋼筋混凝土造,98年10月1日,十五層,
RPQPMLMKNHPFFIF09CA,11,23.01,見其他登記事項,鋼筋混凝土造,98年10月1日,十五層,
RPQOMLSKNHPFFIF96CA,,83.70,住家用,鋼筋混凝土造,,四層,四層
RPPOMLPKNHPFFIF56CA,,72.90,住家用,鋼筋混凝土造,,四層,一層
RPXNMLRLNHPFFHF47CA,43,108.92,住家用,鋼筋混凝土造,66年9月24日,七層,七層 陽台
RPUOMLNKNHPFFIF86CA,26,95.72,住家用,鋼筋混凝土造,83年5月10日,十六層,十五層
RPUOMLNKNHPFFIF86CA,26,15.28,見其他登記事項,鋼筋混凝土造,83年5月10日,十六層,
RPUOMLNKNHPFFIF86CA,26,37.87,共有部份,鋼筋混凝土造,83年5月10日,十六層,
RPSNMLMKNHPFFIF09CA,8,118.81,見其他登記事項,鋼筋混凝土造,101年7月24日,二十八層,二十六層
RPSNMLMKNHPFFIF09CA,8,6.66,見其他登記事項,鋼筋混凝土造,101年7月24日,二十八層,
RPSNMLMKNHPFFIF09CA,8,36.83,見其他登記事項,鋼筋混凝土造,101年7月24日,二十八層,
RPSNMLMKNHPFFIF09CA,8,.27,見其他登記事項,鋼筋混凝土造,101年7月24日,二十八層,
RPSNMLMKNHPFFIF09CA,8,6.98,見其他登記事項,鋼筋混凝土造,101年7月24日,二十八層,
RPSNMLMKNHPFFIF09CA,8,34.77,見其他登記事項,鋼筋混凝土造,101年7月24日,二十八層,
RPVPMLSKNHPFFIF57CA,36,78.87,住家用,鋼筋混凝土造,73年2月11日,五層,三層
RPVOMLPLNHPFFIF27CA,13,68.20,共有部份,鋼筋混凝土造,96年9月29日,二十七層,
RPVNMLOLNHPFFIF07CA,13,34.10,共有部份,鋼筋混凝土造,96年9月29日,二十七層,
RPSNMLKLNHPFFIF98CA,52,112.49,住家用,加強磚造,57年4月25日,二層,一層 二層
RPROMLSKNHPFFIF07CA,14,44.15,共有部份,鋼筋混凝土造,95年4月25日,十五層,
RPROMLSKNHPFFIF07CA,14,58.87,住家用,鋼筋混凝土造,95年4月25日,十五層,十二層
RPUNMLOLNHPFFIF96CA,13,19.89,共有部份,鋼筋混凝土造,96年9月29日,二十七層,
RPUNMLOLNHPFFIF96CA,13,163.61,住家用,鋼筋混凝土造,96年9月29日,二十五層,六層
RPUNMLOLNHPFFIF96CA,13,28.66,共有部份,鋼筋混凝土造,96年9月29日,二十五層,
RPVNMLNJOHPFFIF86CA,2,90.76,見其他登記事項,鋼筋混凝土造,106年9月28日,十四層,三層
RPVNMLNJOHPFFIF86CA,2,.07,見其他登記事項,鋼筋混凝土造,106年9月28日,十四層,
RPVNMLNJOHPFFIF86CA,2,46.48,見其他登記事項,鋼筋混凝土造,106年9月28日,十四層,
RPVNMLNJOHPFFIF86CA,2,34.92,見其他登記事項,鋼筋混凝土造,106年9月28日,十四層,
RPTOMLNJOHPFFIF76CA,2,90.76,見其他登記事項,鋼筋混凝土造,106年9月28日,十四層,六層
RPTOMLNJOHPFFIF76CA,2,46.48,見其他登記事項,鋼筋混凝土造,106年9月28日,十四層,
RPTOMLNJOHPFFIF76CA,2,.07,見其他登記事項,鋼筋混凝土造,106年9月28日,十四層,
RPTOMLNJOHPFFIF76CA,2,34.92,見其他登記事項,鋼筋混凝土造,106年9月28日,十四層,
RPVPMLSKNHPFFAF86DA,,49.72,見其他登記事項,鋼筋混凝土造,108年6月25日,十九層,六層
RPVPMLSKNHPFFAF86DA,,64.19,見其他登記事項,鋼筋混凝土造,108年6月25日,十九層,
RPROMLNKNHPFFBF58DA,27,65.28,見其他登記事項,鋼筋混凝土造,81年12月30日,十五層,地下三層
RPROMLNKNHPFFBF58DA,27,1.04,共有部分,鋼筋混凝土造,81年12月30日,十五層,
RPROMLNKNHPFFBF58DA,27,182.63,住家用,鋼筋混凝土造,81年12月30日,十五層,十二層
RPROMLNKNHPFFBF58DA,27,27.57,共有部分,鋼筋混凝土造,81年12月30日,十五層,
RPWPMLKLNHPFFBF98DA,14,93.91,住家用,鋼筋混凝土造,95年1月19日,十三層,五層
RPWPMLKLNHPFFBF98DA,14,61.71,共有部分,鋼筋混凝土造,95年1月19日,十三層,
RPXNMLPKNHPFFAF56DA,36,75.60,工業用,鋼筋混凝土造,73年1月30日,五層,三層
RPPNMLQKNHPFFCF68DA,35,93.43,住家用,鋼筋混凝土造,74年4月18日,五層,四層
RPOQMLMKNHPFFDF58DA,24,89.24,住家用,鋼筋混凝土造,84年12月1日,十四層,十三層
RPOQMLMKNHPFFDF58DA,24,6.70,見其他登記事項,鋼筋混凝土造,84年12月1日,十四層,
RPXPMLMKNHPFFDF76DA,6,67.57,住家用,鋼筋混凝土造,103年3月5日,十五層,十一層
RPXPMLMKNHPFFDF76DA,6,28.41,見其他登記事項,鋼筋混凝土造,103年3月5日,十五層,
RPVNMLPKNHPFFDF66DA,11,.02,商業用,鋼筋混凝土造,98年5月20日,十八層,一層
RPVNMLPKNHPFFDF66DA,11,3.13,共有部分,鋼筋混凝土造,98年5月20日,十八層,
