編號,車位類別,車位價格,車位面積平方公尺
RPWNMLNKNHPFFCF98CA,坡道平面,0,37.66
RPWNMLNKNHPFFCF98CA,坡道平面,0,37.66
RPURMLRLNHPFFBF96CA,坡道平面,1800000,36.80
RPQNMLNKNHPFFCF38CA,坡道平面,0,36.60
RPQNMLNKNHPFFCF38CA,坡道平面,0,36.60
RPUNMLRLNHPFFBF56CA,坡道平面,0,38.64
RPXTMLRLNHPFFBF47CA,坡道平面,0,
RPQTMLRLNHPFFBF76CA,坡道平面,0,
RPSPMLSLNHPFFBF66CA,一樓平面,0,
RPSPMLSLNHPFFBF66CA,一樓平面,0,
RPTQMLPJOHPFFBF09CA,坡道平面,1950000,29.12
RPPTMLTJOHPFFBF76CA,坡道平面,1700000,29.11
RPPRMLLLNHPFFBF48CA,坡道平面,0,15.60
RPOOMLOKNHPFFBF28CA,坡道平面,2500000,44.62
RPPUMLNKNHPFFBF88CA,坡道平面,0,28.07
RPPUMLNKNHPFFBF88CA,坡道平面,0,28.07
RPOUMLNKNHPFFBF78CA,坡道平面,0,21.51
RPOUMLNKNHPFFBF78CA,坡道平面,0,19.87
RPOUMLNKNHPFFBF78CA,坡道平面,0,19.87
RPWVMLPKNHPFFBF27CA,坡道平面,2000000,38.71
RPRRMLNKNHPFFBF78CA,坡道平面,2300000,44.62
RPQUMLNKNHPFFBF98CA,坡道平面,0,34.54
RPWPMLNKNHPFFBF09CA,升降機械,0,
RPPPMLNKNHPFFBF38CA,坡道平面,0,41.20
RPTPMLNKNHPFFBF78CA,坡道平面,0,
RPUQMLMKNHPFFBF88CA,坡道平面,1900000,27.17
RPPNMLTKNHPFFAF68CA,坡道平面,2250000,28.14
RPWRMLTKNHPFFAF17CA,升降機械,0,
RPWRMLTKNHPFFAF17CA,升降機械,0,
RPXNMLOKNHPFFAF98CA,坡道平面,1950000,21.02
RPQQMLOKNHPFFAF58CA,坡道平面,2000000,38.35
RPVPMLPKNHPFFAF09CA,坡道平面,0,37.40
RPVPMLPKNHPFFAF09CA,坡道平面,0,37.40
RPRQMLOKNHPFFAF68CA,坡道平面,1900000,38.35
RPUNMLSJOHPFFAF09CA,坡道平面,1800000,34.41
RPROMLOKNHPFFBF58CA,坡道平面,0,14.86
RPROMLOKNHPFFBF58CA,坡道平面,0,14.86
RPROMLOKNHPFFBF58CA,坡道平面,0,14.86
RPXPMLPKNHPFFBF76CA,坡道平面,0,26.64
RPXRMLOKNHPFFBF86CA,坡道平面,2100000,27.75
RPVNMLSKNHPFFBF66CA,坡道平面,2200000,47.73
RPOOMLSKNHPFFBF68CA,坡道平面,2500000,25.04
RPSRMLSKNHPFFBF76CA,坡道平面,0,26.52
RPUNMLNLNHPFFBF78CA,坡道平面,0,64.62
RPQUMLSKNHPFFBF86CA,坡道平面,0,27.50
RPQNMLRLNHPFFBF78CA,坡道平面,0,41.78
RPPNMLRLNHPFFBF68CA,坡道平面,0,34.38
RPXNMLSLNHPFFCF07CA,坡道平面,1950000,25.65
RPUOMLSKNHPFFCF76CA,坡道平面,0,
RPWNMLSLNHPFFCF96CA,坡道平面,1980000,25.65
RPWOMLOKNHPFFDF66CA,坡道平面,2100000,34.63
RPTOMLOKNHPFFDF98CA,坡道平面,1950000,34.63
RPUNMLSJOHPFFCF66CA,坡道平面,0,29.09
RPUOMLOKNHPFFDF09CA,坡道平面,0,34.63
RPUOMLOKNHPFFDF09CA,坡道平面,0,34.63
RPRNMLPKNHPFFDF78CA,坡道平面,0,
RPROMLPKNHPFFDF88CA,坡道平面,0,
RPSPMLSKNHPFFDF76CA,坡道平面,1250000,39.49
RPTNMLNKNHPFFDF78CA,坡道平面,0,46.49
RPPQMLSKNHPFFDF56CA,坡道平面,1250000,39.49
RPXOMLKLNHPFFDF09CA,坡道機械,1200000,16.92
RPXOMLKLNHPFFDF09CA,坡道機械,1200000,16.92
RPWOMLKLNHPFFDF98CA,坡道機械,1150000,16.92
RPQQMLSKNHPFFDF66CA,坡道平面,1350000,39.49
RPPOMLPKNHPFFEF78CA,坡道平面,300000,42.42
RPTPMLRLNHPFFDF86CA,坡道平面,1300000,34.97
RPTQMLQLNHPFFEF96CA,坡道平面,0,29.82
RPOQMLPJOHPFFEF88CA,坡道平面,0,27.86
RPROMLSKNHPFFEF66CA,坡道平面,1250000,22.84
RPTNMLSJOHPFFEF76CA,坡道平面,0,35.86
RPPPMLSKNHPFFGF76CA,坡道平面,0,31.04
RPSPMLOKNHPFFGF66CA,升降機械,1300000,12.58
RPTPMLOKNHPFFGF76CA,升降機械,1300000,12.58
RPUPMLSJOHPFFHF37CA,坡道平面,2000000,34.58
RPPPMLNKNHPFFHF98CA,坡道平面,0,13.07
RPUOMLTKNHPFFHF37CA,坡道平面,0,
RPOQMLMLNHPFFHF98CA,坡道平面,2200000,39.89
RPXPMLSKNHPFFIF77CA,坡道平面,0,38.03
RPPPMLOKNHPFFIF56CA,坡道平面,0,39.49
RPUOMLPKNHPFFIF07CA,坡道平面,0,39.74
RPTNMLNLNHPFFBF78DA,坡道機械,1200000,24.57
RPRNMLNLNHPFFBF58DA,坡道平面,1700000,20.86
RPOOMLNKNHPFFCF38DA,坡道平面,0,39.41
RPOOMLNKNHPFFCF38DA,坡道平面,0,39.41
RPPOMLLKOHPFFBF28DA,坡道平面,0,38.01
RPVOMLPKNHPFFGF07DA,坡道機械,1500000,21.01
RPRNMLTLNHPFFGF07DA,坡道平面,0,15.59
RPSPMLNJOHPFFAF78EA,坡道平面,2000000,35.72
RPVOMLNKNHPFFEF76EA,坡道平面,0,46.40
RPSNMLNLOHPFFAF78EA,坡道平面,0,36.95
RPQNMLKKNHPFFCF38CD,坡道平面,2000000,35.02
RPRNMLPKNHPFFDF98EA,坡道平面,0,
RPPNMLKKNHPFFCF28CD,坡道平面,1900000,35.02
RPSOMLKLNHPFFHF56EA,坡道平面,2500000,20.22
RPUOMLSKNHPFFHF37DA,坡道機械,1050000,18.53
RPVNMLKLNHPFFHF76EA,坡道平面,2100000,20.22
RPVQMLOKNHPFFBF76EA,坡道平面,0,
RPWOMLTKNHPFFIF77DA,坡道機械,800000,18.02
RPQOMLKLNHPFFHF98EA,坡道平面,2100000,20.22
RPUNMLSKNHPFFEF96DA,坡道平面,1500000,54.84
RPSPMLSKNHPFFEF96DA,坡道平面,1000000,17.73
RPPOMLOKNHPFFCF58DA,坡道平面,1900000,27.86
RPVNMLLLNHPFFDF98DA,坡道平面,0,43.93
RPOQMLRLNHPFFDF56DA,塔式車位,1200000,8.65
RPQNMLQKNHPFFCF78DA,坡道機械,1700000,
RPXQMLKLNHPFFBF56DA,坡道平面,1500000,29.46
RPTNMLQLNHPFFIF07CA,坡道機械,0,25.23
RPPNMLQKNHPFFBF58DA,坡道平面,1900000,22.85
RPPOMLPKNHPFFBF58DA,坡道平面,1950000,29.42
RPOOMLPKNHPFFBF48DA,坡道平面,1900000,29.42
RPUOMLNJOHPFFIF86CA,坡道平面,1650000,34.99
RPQPMLPKNHPFFIF76CA,坡道平面,0,
RPWNMLMLNHPFFHF86CA,升降機械,0,
RPWPMLTKNHPFFIF77CA,坡道平面,0,27.80
RPTNMLSLNHPFFIF27CA,坡道平面,0,30.02
RPVPMLKLNHPFFHF76CA,坡道平面,2300000,41.43
RPORMLKLNHPFFHF88CA,坡道平面,2250000,41.43
RPSQMLKLNHPFFHF56CA,坡道平面,2300000,41.43
RPPQMLKLNHPFFHF88CA,坡道平面,2250000,41.43
RPRSMLKLNHPFFHF66CA,坡道平面,2200000,41.43
RPTOMLSKNHPFFHF17CA,坡道平面,2350000,39.90
RPWNMLOKNHPFFHF96CA,坡道機械,0,
RPPPMLKLNHPFFHF78CA,坡道平面,2200000,41.43
RPPOMLOKNHPFFHF98CA,坡道平面,2400000,37.87
RPSPMLTKNHPFFHF27CA,坡道平面,2350000,41.43
RPXNMLPKNHPFFHF17CA,升降機械,1300000,18.47
RPWOMLTLNHPFFGF57CA,坡道平面,0,34.19
RPUPMLTKNHPFFHF47CA,坡道平面,2250000,41.43
RPRNMLSKNHPFFGF76CA,升降機械,1000000,10.05
RPPSMLKKOHPFFEF78CA,坡道平面,0,17.40
RPROMLSKNHPFFGF86CA,坡道平面,0,19.31
RPTOMLLKOHPFFEF88CA,升降機械,0,15.04
RPUNMLKKOHPFFEF78CA,坡道平面,900000,37.65
RPRNMLKKOHPFFEF48CA,坡道平面,1000000,37.65
RPQNMLKKOHPFFEF38CA,坡道機械,500000,41.78
RPRNMLNLNHPFFEF78CA,坡道平面,1800000,35.69
RPOQMLPLNHPFFEF98CA,坡道平面,1350000,30.46
RPTPMLTJOHPFFEF07CA,坡道平面,1000000,37.65
RPSPMLTJOHPFFEF96CA,坡道平面,900000,37.65
RPVPMLTJOHPFFEF27CA,坡道機械,500000,41.78
RPUPMLTJOHPFFEF17CA,坡道平面,900000,37.65
RPXOMLPKNHPFFEF96CA,坡道平面,0,28.35
RPTNMLPKNHPFFEF09CA,坡道平面,0,29.02
RPOSMLOKNHPFFEF98CA,坡道平面,0,19.95
RPWOMLKLNHPFFEF09CA,坡道平面,0,27.70
RPQOMLRLNHPFFDF09CA,坡道平面,0,30.72
RPTOMLRLNHPFFDF76CA,坡道平面,0,34.78
RPTNMLMKOHPFFDF78CA,坡道平面,1500000,24.02
RPVOMLPKNHPFFDF66CA,坡道平面,0,
RPXPMLLKOHPFFDF66CA,坡道平面,0,20.12
RPXPMLLKOHPFFDF66CA,坡道平面,0,20.12
RPXPMLLKOHPFFDF66CA,坡道平面,0,20.12
RPXPMLLKOHPFFDF66CA,坡道平面,0,20.12
RPXPMLLKOHPFFDF66CA,坡道平面,0,20.12
RPXPMLLKOHPFFDF66CA,坡道平面,0,20.12
RPWOMLSKNHPFFCF96CA,坡道平面,0,25.97
RPOPMLTKNHPFFCF98CA,坡道機械,0,12.21
RPPNMLKLNHPFFCF08CA,坡道機械,0,
RPPNMLKLNHPFFCF08CA,坡道機械,0,
RPPNMLKLNHPFFCF08CA,坡道機械,0,
RPRNMLLLNHPFFCF38CA,坡道平面,0,35.33
RPXRMLLKOHPFFBF66CA,坡道平面,2300000,40.07
RPRNMLSKNHPFFCF98CA,坡道平面,2550000,21.05
RPTPMLTJOHPFFBF76CA,坡道平面,1900000,31.54
RPPQMLTJOHPFFBF09CA,坡道平面,0,22.80
RPPQMLTJOHPFFBF09CA,坡道平面,0,20.98
RPTQMLPLNHPFFBF56CA,坡道平面,0,
RPVNMLQLNHPFFBF56CA,坡道平面,1160000,15.29
RPXPMLTJOHPFFBF17CA,坡道平面,2100000,22.80
RPUSMLTKNHPFFBF17CA,坡道平面,1800000,28.95
RPUSMLTKNHPFFBF17CA,坡道平面,1800000,28.95
RPUNMLTKNHPFFBF66CA,坡道平面,0,37.97
RPOPMLSKNHPFFBF78CA,坡道平面,0,33.04
RPUSMLOKNHPFFBF66CA,坡道平面,1460000,
RPTOMLLKOHPFFAF48CA,坡道平面,2150000,39.63
RPURMLSLNHPFFAF96CA,坡道平面,0,40.53
RPUQMLLLNHPFFAF78CA,塔式車位,0,6.65
RPSTMLLLNHPFFAF88CA,坡道平面,1500000,46.15
RPUQMLLJOHPFFAF68CA,坡道平面,2250000,39.63
RPVNMLPKNHPFFAF88CA,坡道機械,1500000,14.80
RPXPMLPKNHPFFAF66CA,坡道平面,0,18.00
RPQPMLPKNHPFFAF58CA,坡道平面,0,30.31
RPRPMLPKNHPFFAF68CA,升降機械,0,
RPTNMLSKNHPFFAF98CA,坡道平面,0,31.28
RPTPMLPKNHPFFAF88CA,坡道平面,1950000,36.45
RPWNMLSKNHPFFAF66CA,坡道平面,0,30.90
RPROMLSKNHPFFAF88CA,坡道平面,0,30.90
RPXNMLSKNHPFFAF76CA,坡道平面,0,30.90
RPTOMLSKNHPFFAF09CA,坡道平面,0,30.90
RPXOMLSKNHPFFAF86CA,坡道平面,0,30.90
RPUOMLSKNHPFFAF56CA,坡道平面,0,30.90
RPUSMLSKNHPFFBF07CA,坡道平面,0,32.64
RPVVMLPKNHPFFBF17CA,坡道平面,1700000,34.03
RPWPMLSKNHPFFBF96CA,坡道平面,0,
RPWPMLSKNHPFFBF96CA,坡道平面,0,
RPVQMLSKNHPFFBF96CA,坡道平面,0,28.95
RPVQMLSKNHPFFBF96CA,坡道平面,0,28.95
RPXTMLSKNHPFFBF47CA,坡道平面,0,21.46
RPWTMLSKNHPFFBF37CA,坡道平面,0,23.13
RPWUMLSKNHPFFBF47CA,坡道機械,0,18.51
RPTOMLTKNHPFFBF66CA,坡道平面,0,
RPXOMLQLNHPFFBF86CA,坡道平面,2300000,44.84
RPTOMLPLNHPFFBF98CA,坡道平面,0,
RPRNMLOJOHPFFBF48CA,坡道平面,0,38.87
RPUSMLTJOHPFFBF17CA,坡道平面,0,41.89
RPUSMLTJOHPFFBF17CA,坡道平面,0,41.89
RPUQMLLJOHPFFBF78CA,坡道機械,0,
RPQQMLOJOHPFFBF68CA,坡道平面,1900000,27.69
RPTOMLLJOHPFFBF48CA,坡道平面,1900000,27.69
RPUQMLRLNHPFFBF86CA,坡道平面,2000000,27.69
RPVOMLPJOHPFFBF09CA,坡道平面,0,19.97
RPVOMLPJOHPFFBF09CA,坡道平面,0,19.97
RPWQMLRLNHPFFBF07CA,坡道平面,2000000,27.69
RPOTMLRLNHPFFBF56CA,坡道平面,2050000,27.69
RPVRMLRLNHPFFBF07CA,坡道平面,2000000,27.69
RPXSMLRLNHPFFBF37CA,坡道平面,1950000,26.59
RPUTMLMKOHPFFBF66CA,坡道平面,1850000,29.11
RPXNMLLLNHPFFCF98CA,坡道機械,0,
RPOOMLLLNHPFFCF18CA,坡道平面,0,
RPWOMLKLNHPFFCF88CA,坡道機械,0,20.18
RPWNMLLJOHPFFCF78CA,坡道平面,1600000,29.63
RPPOMLOJOHPFFDF58CA,坡道平面,0,39.61
RPXOMLSKNHPFFEF27CA,坡道平面,800000,32.66
RPPRMLPKNHPFFEF09CA,坡道平面,0,32.84
RPROMLKLNHPFFEF58CA,坡道平面,0,16.94
RPTRMLMJOHPFFEF56CA,坡道平面,0,26.54
RPROMLKKOHPFFEF58CA,坡道平面,0,34.83
RPPPMLSKNHPFFEF56CA,坡道平面,1700000,39.62
RPPPMLKKOHPFFEF48CA,坡道平面,0,31.27
RPRPMLKKOHPFFEF68CA,坡道平面,0,31.69
RPRQMLRLNHPFFGF07CA,坡道平面,1900000,37.98
RPQNMLRLNHPFFGF66CA,坡道平面,1700000,37.98
RPWOMLMJOHPFFGF76CA,坡道平面,0,
RPRNMLLKOHPFFGF78CA,坡道平面,2100000,34.45
RPOPMLSKNHPFFHF76CA,坡道平面,0,40.87
RPOOMLKLNHPFFHF58CA,坡道平面,0,31.57
RPTPMLKLNHPFFHF56CA,坡道平面,2450000,41.43
RPVSMLKLNHPFFHF07CA,坡道平面,1970000,41.43
RPWSMLKLNHPFFHF17CA,坡道平面,2350000,41.43
RPOOMLPKNHPFFIF09CA,坡道平面,0,29.84
RPPPMLRLNHPFFIF96CA,坡道平面,0,34.80
RPVRMLKLNHPFFHF96CA,坡道平面,2350000,41.43
RPUPMLSLNHPFFHF47CA,坡道平面,2400000,41.43
RPSOMLTLNHPFFIF37CA,坡道平面,0,27.80
RPRNMLLLNHPFFIF98CA,坡道平面,0,29.83
RPRNMLKLNHPFFIF88CA,坡道平面,0,39.02
RPPNMLNLNHPFFIF98CA,坡道平面,0,39.02
RPUNMLSKNHPFFCF76DA,坡道平面,1900000,55.90
RPPNMLTKOHPFFAF98EA,坡道機械,890000,33.46
RPTOMLLLNHPFFIF76DA,坡道平面,1400000,38.32
RPVPMLTKOHPFFAF17EA,坡道機械,0,32.12
RPTOMLLLNHPFFGF56DA,坡道平面,2000000,23.01
RPSPMLKKOHPFFEF98EA,坡道平面,0,26.54
RPVNMLTKOHPFFAF96EA,坡道平面,2470000,25.49
RPQPMLRKOHPFFEF86EA,坡道平面,0,
RPSNMLLJOHPFFDF68EA,坡道平面,1200000,37.86
RPWNMLTKOHPFFAF07EA,坡道平面,2300000,22.01
RPUNMLTKOHPFFAF86EA,坡道平面,2400000,22.01
RPOQMLNJOHPFFAF48EA,坡道平面,0,
RPPPMLSKOHPFFAF09EA,坡道平面,0,
RPQPMLLLNHPFFHF09DA,坡道平面,2000000,91.80
RPXQMLLLNHPFFGF17DA,坡道機械,1000000,
RPSOMLPLNHPFFEF66DA,坡道平面,1400000,34.70
RPRNMLNLNHPFFGF09DA,坡道機械,1500000,7.21
RPOPMLLLNHPFFDF48DA,坡道平面,2250000,22.93
RPUNMLKMNHPFFBF68DA,坡道平面,2000000,41.95
RPTOMLLLNHPFFDF88DA,坡道平面,2000000,22.93
RPXPMLPLNHPFFEF27DA,坡道平面,1300000,31.83
RPSNMLKMNHPFFBF48DA,坡道平面,2000000,17.32
RPSNMLNLNHPFFBF68DA,坡道平面,1000000,34.76
RPVUMLTKNHPFFAF47DA,升降平面,1500000,34.32
RPVNMLTKNHPFFBF86DA,坡道平面,1700000,37.63
RPTOMLTJOHPFFIF37CA,坡道平面,0,34.96
RPSOMLLLNHPFFIF56CA,坡道平面,0,29.80
RPPPMLLJOHPFFHF78CA,坡道平面,0,39.07
RPPPMLLJOHPFFHF78CA,坡道平面,0,39.07
RPPNMLOKOHPFFGF88CA,坡道平面,2050000,34.74
RPPOMLTKNHPFFHF86CA,升降機械,0,
RPVNMLLLNHPFFHF66CA,坡道平面,0,
RPWPMLOJOHPFFGF07CA,坡道平面,1850000,28.27
RPWQMLRLNHPFFGF57CA,坡道平面,1800000,37.98
RPVQMLRLNHPFFGF47CA,坡道平面,1800000,37.98
RPWOMLRLNHPFFGF37CA,坡道平面,1900000,37.98
RPROMLRLNHPFFGF86CA,坡道平面,1850000,37.98
RPXOMLRLNHPFFGF47CA,坡道平面,1950000,37.98
RPSOMLRLNHPFFGF96CA,坡道平面,1900000,37.98
RPPPMLOJOHPFFGF98CA,坡道平面,2000000,28.37
RPPPMLOJOHPFFGF98CA,坡道平面,2000000,28.37
RPTNMLRLNHPFFGF96CA,坡道平面,1750000,37.98
RPRRMLQLNHPFFGF07CA,坡道平面,1800000,37.98
RPTPMLPLNHPFFEF76CA,坡道平面,1500000,31.81
RPQNMLTKNHPFFEF56CA,坡道平面,325000,28.35
RPPOMLMKOHPFFEF58CA,坡道平面,1300000,25.02
RPUQMLMJOHPFFEF56CA,坡道平面,0,30.11
RPQOMLSLNHPFFEF66CA,坡道平面,0,33.13
RPSPMLLJOHPFFDF68CA,升降機械,900000,9.10
RPVNMLKLNHPFFDF78CA,坡道機械,0,15.00
RPOOMLKLNHPFFDF18CA,坡道平面,0,15.00
RPQOMLKLNHPFFDF38CA,坡道機械,0,15.00
RPOPMLLLNHPFFEF48CA,坡道平面,1800000,20.76
RPROMLMJOHPFFCF48CA,坡道平面,1600000,26.42
RPOOMLSLNHPFFCF88CA,坡道平面,2000000,27.53
RPTNMLNJOHPFFCF68CA,坡道平面,1700000,35.11
RPPOMLSLNHPFFCF98CA,坡道平面,2150000,27.53
RPSOMLLLNHPFFCF58CA,坡道平面,0,
RPWOMLLLNHPFFCF98CA,坡道平面,0,29.80
RPVNMLLLNHPFFCF78CA,坡道平面,0,
RPUOMLKLNHPFFCF68CA,坡道平面,0,34.37
RPRQMLRKOHPFFBF56CA,坡道平面,0,
RPRQMLRKOHPFFBF56CA,坡道平面,0,
RPUSMLRLNHPFFBF07CA,坡道平面,1650000,37.44
RPQNMLLMNHPFFBF28CA,坡道平面,2300000,33.70
RPSNMLRLNHPFFBF98CA,坡道平面,0,41.78
RPQOMLLJOHPFFBF18CA,坡道平面,1600000,27.08
RPOOMLLJOHPFFBF97CA,坡道平面,1800000,27.08
RPUNMLQLNHPFFBF09CA,其他,1200000,5.69
RPTRMLLLNHPFFBF88CA,坡道平面,0,30.43
RPSSMLLLNHPFFBF88CA,坡道平面,1650000,27.79
RPWSMLTKNHPFFBF37CA,升降機械,0,
RPTSMLLLNHPFFBF98CA,坡道平面,1650000,27.79
RPTPMLTKNHPFFBF76CA,坡道平面,1900000,32.30
RPWPMLTKNHPFFBF07CA,坡道平面,0,
RPXVMLSKNHPFFBF67CA,坡道機械,600000,13.22
RPROMLLLNHPFFBF38CA,坡道平面,1500000,31.41
