編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWOMLOKNHPFFAH56CA,30,84.46,住家用,鋼筋混凝土造,79年5月7日,十四層,三層
RPWOMLOKNHPFFAH56CA,30,9.75,共有部份,鋼筋混凝土造,79年5月7日,十四層,
RPWOMLOKNHPFFAH56CA,30,9.10,見其他登記事項,鋼筋混凝土造,79年5月7日,十四層,地下層
RPORMLRLNHPFFAH09CA,26,7.80,共有部份,鋼筋混凝土造,83年8月3日,十六層,
RPORMLRLNHPFFAH09CA,26,3.29,共有部份,鋼筋混凝土造,83年8月3日,十六層,
RPORMLRLNHPFFAH09CA,26,26.83,見其他登記事項,鋼筋混凝土造,83年8月3日,十六層,地下一層
RPORMLRLNHPFFAH09CA,24,5.83,共有部份,鋼筋混凝土造,85年8月3日,十六層,
RPORMLRLNHPFFAH09CA,26,68.37,住家用,鋼筋混凝土造,83年8月3日,十六層,三層
RPVNMLSKNHPFFAH76CA,23,116.26,見其他登記事項,鋼筋混凝土造,86年10月20日,十四層,四層
RPVNMLSKNHPFFAH76CA,23,8.72,共有部份,鋼筋混凝土造,86年10月20日,十四層,
RPVNMLSKNHPFFAH76CA,23,18.29,共有部份,鋼筋混凝土造,86年10月20日,十四層,
RPVNMLSKNHPFFAH76CA,22,1.25,共有部份,鋼筋混凝土造,86年12月20日,十四層,
RPQPMLRLNHPFFAH09CA,26,98.78,住家用,鋼筋混凝土造,82年11月4日,十三層,三層
RPQPMLRLNHPFFAH09CA,26,3.09,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPQPMLRLNHPFFAH09CA,26,11.03,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPQPMLRLNHPFFAH09CA,26,41.48,見其他登記事項,鋼筋混凝土造,82年11月4日,十三層,一層 騎樓 地下層
RPQPMLRLNHPFFAH09CA,26,5.20,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPUNMLTLNHPFFAH86CA,3,24.03,見其他登記事項,鋼筋混凝土造,106年8月21日,十五層,
RPQUMLSLNHPFFAH07CA,14,86.39,住家用,鋼筋混凝土造,95年1月3日,十三層,十層
RPQUMLSLNHPFFAH07CA,14,13.47,共有部份,鋼筋混凝土造,95年1月3日,十三層,
RPQUMLSLNHPFFAH07CA,14,47.09,共有部份,鋼筋混凝土造,95年1月3日,十三層,
RPPPMLKLNHPFFAH28CA,32,177.94,住家用,鋼筋混凝土造,77年9月14日,四層,一層 二層 三層 四層 屋頂突出物
RPOSMLSLNHPFFAH66CA,17,.05,見其他登記事項,鋼筋混凝土造,91年6月20日,十三層,一層
RPOSMLSLNHPFFAH66CA,17,27.61,共有部份,鋼筋混凝土造,91年6月20日,十三層,
RPOSMLSLNHPFFAH66CA,17,14.55,共有部份,鋼筋混凝土造,91年6月20日,十三層,
RPOSMLSLNHPFFAH66CA,17,80.14,住家用,鋼筋混凝土造,91年6月20日,十三層,十三層
RPOSMLSLNHPFFAH66CA,17,7.99,共有部份,鋼筋混凝土造,91年6月20日,十三層,
RPTNMLOLNHPFFAH88CA,23,119.87,住家用,鋼筋混凝土造,86年2月21日,十五層,十二層 十三層
RPTNMLOLNHPFFAH88CA,23,28.61,共有部份,鋼筋混凝土造,86年2月21日,十五層,
RPTNMLOLNHPFFAH88CA,23,36.63,共有部份,鋼筋混凝土造,86年2月21日,十五層,
RPOQMLOJOHPFFAH58CA,26,94.33,住家用,鋼筋混凝土造,82年11月4日,十三層,十二層
RPOQMLOJOHPFFAH58CA,26,10.44,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPOQMLOJOHPFFAH58CA,26,3.67,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPSNMLTLNHPFFAH66CA,3,31.23,見其他登記事項,鋼筋混凝土造,106年8月21日,十五層,
RPSNMLTLNHPFFAH66CA,3,66.47,住家用,鋼筋混凝土造,106年8月21日,十五層,十五層
RPWPMLLKNHPFFBH09CA,14,20.05,住家用,鋼筋混凝土造,95年5月20日,十層,三層
RPWPMLLKNHPFFBH09CA,14,2.50,共有部分,鋼筋混凝土造,95年5月20日,十層,
RPWPMLLKNHPFFBH09CA,14,6.52,共有部分,鋼筋混凝土造,95年5月20日,十層,
RPWPMLLKNHPFFBH09CA,14,2.59,共有部分,鋼筋混凝土造,95年5月20日,十層,
RPRNMLMKNHPFFBH48CA,21,26.35,住家用,鋼筋混凝土造,88年5月28日,十四層,二層
RPRNMLMKNHPFFBH48CA,21,4.00,共有部分,鋼筋混凝土造,88年5月28日,十四層,
RPRNMLMKNHPFFBH48CA,21,6.05,共有部分,鋼筋混凝土造,88年5月28日,十四層,
RPQOMLTLNHPFFAH56CA,20,103.73,住家用,鋼筋混凝土造,88年12月27日,十三層,四層
RPQOMLTLNHPFFAH56CA,20,37.90,共有部份,鋼筋混凝土造,88年12月27日,十三層,
RPQOMLTLNHPFFAH56CA,20,14.88,共有部份,鋼筋混凝土造,88年12月27日,十三層,
RPQOMLTLNHPFFAH56CA,20,20.96,共有部份,鋼筋混凝土造,88年12月27日,十三層,
RPROMLMKNHPFFBH58CA,26,88.27,住家用,鋼筋混凝土造,83年4月15日,十六層,十四層
RPROMLMKNHPFFBH58CA,26,6.47,共有部分,鋼筋混凝土造,83年4月15日,十六層,
RPROMLMKNHPFFBH58CA,26,15.24,共有部分,鋼筋混凝土造,83年4月15日,十六層,
RPXNMLNKNHPFFBH56CA,26,79.49,見其他登記事項,鋼筋混凝土造,83年3月4日,十二層,地下一層 地下二層
RPOOMLNKNHPFFBH38CA,26,79.49,見其他登記事項,鋼筋混凝土造,83年3月4日,十二層,地下一層 地下二層
RPXPMLOKNHPFFBH86CA,29,135.25,住家用,鋼筋混凝土造,79年11月7日,五層,三層
RPXPMLOKNHPFFBH86CA,29,2.35,共有部分,鋼筋混凝土造,79年11月7日,五層,
RPVNMLLLNHPFFBH88CA,36,120.40,住家用,加強磚造,73年3月9日,二層,一層 二層
RPROMLKLNHPFFBH48CA,,79.40,見其他登記事項,鋼筋混凝土造,108年10月31日,五層,一層 二層
RPROMLKLNHPFFBH48CA,,34.37,見其他登記事項,鋼筋混凝土造,108年10月31日,五層,
RPTNMLTKNHPFFBH76CA,20,55.21,住家用,鋼筋混凝土造,88年11月10日,九層,九層
RPTNMLTKNHPFFBH76CA,20,11.29,共有部分,鋼筋混凝土造,88年11月10日,九層,
RPTNMLTKNHPFFBH76CA,20,5.31,共有部分,鋼筋混凝土造,88年11月10日,九層,
RPVPMLTKNHPFFBH17CA,27,88.02,住家用,鋼筋混凝土造,82年5月14日,六層,五層
RPVPMLTKNHPFFBH17CA,27,20.54,見其他登記事項,鋼筋混凝土造,82年5月14日,六層,
RPTQMLMLNHPFFBH09CA,,64.17,見其他登記事項,鋼筋混凝土造,109年2月19日,十三層,
RPTQMLMLNHPFFBH09CA,,65.97,見其他登記事項,鋼筋混凝土造,109年2月19日,十三層,四層
RPRRMLSKNHPFFBH86CA,42,69.72,住家用,加強磚造,67年5月11日,二層,一層 二層
RPSNMLKMNHPFFBH58CA,30,104.26,住家用,鋼筋混凝土造,79年3月5日,五層,二層
RPSNMLKMNHPFFBH58CA,30,6.90,共有部分,鋼筋混凝土造,79年3月5日,五層,
RPSNMLKMNHPFFBH58CA,30,2.88,共有部分,鋼筋混凝土造,79年3月5日,五層,
RPVNMLRLNHPFFBH86CA,13,63.56,商業用,鋼筋混凝土造,96年9月29日,十二層,一層
RPVNMLRLNHPFFBH86CA,13,24.06,共有部分,鋼筋混凝土造,96年9月29日,十二層,
RPVNMLPJOHPFFBH56CA,17,113.45,住家用,鋼筋混凝土造,92年7月10日,十四層,十三層
RPVNMLPJOHPFFBH56CA,17,25.65,共有部分,鋼筋混凝土造,92年7月10日,十四層,
RPVNMLPJOHPFFBH56CA,17,48.98,共有部分,鋼筋混凝土造,92年7月10日,十四層,
RPSRMLMLNHPFFBH09CA,,64.87,見其他登記事項,鋼筋混凝土造,109年2月19日,十三層,
RPSRMLMLNHPFFBH09CA,,65.23,見其他登記事項,鋼筋混凝土造,109年2月19日,十三層,一層
RPQQMLLJOHPFFBH58CA,4,77.96,見其他登記事項,鋼筋混凝土造,105年5月20日,十一層,一層
RPQQMLLJOHPFFBH58CA,4,4.93,見其他登記事項,鋼筋混凝土造,105年5月20日,十二層,
RPQQMLLJOHPFFBH58CA,4,57.55,見其他登記事項,鋼筋混凝土造,105年5月20日,十二層,
RPROMLPJOHPFFBH88CA,27,85.57,住家用,鋼筋混凝土造,82年1月12日,六層,四層
RPROMLPJOHPFFBH88CA,27,38.34,共有部分,鋼筋混凝土造,82年1月12日,六層,
RPVOMLTKNHPFFCH17CA,40,103.87,住家用,加強磚造,69年1月21日,二層,一層 二層
RPWOMLPLNHPFFCH96CA,42,74.80,住家用,加強磚造,67年8月4日,二層,一層 二層
RPSNMLNJOHPFFCH78CA,22,33.74,住家用,鋼筋混凝土造,87年4月7日,十四層,四層
RPSNMLNJOHPFFCH78CA,22,36.24,見其他登記事項,鋼筋混凝土造,87年4月7日,十四層,
RPSNMLNJOHPFFCH78CA,22,10.45,共有部份,鋼筋混凝土造,87年4月7日,十四層,
RPSNMLNJOHPFFCH78CA,22,.43,共有部份,鋼筋混凝土造,87年4月7日,十四層,
RPSNMLNJOHPFFCH78CA,22,4.61,見其他登記事項,鋼筋混凝土造,87年4月7日,十四層,
RPROMLSLNHPFFCH76CA,40,146.96,住家用,加強磚造,69年2月1日,二層,一層 二層 騎樓
RPVOMLOJOHPFFCH66CA,41,137.08,住家用,加強磚造,68年1月5日,二層,一層 二層 騎樓
RPQNMLPKNHPFFCH78CA,25,277.72,住家用,鋼筋混凝土造,84年1月23日,四層,一層 二層 三層 四層 屋頂突出物 地下層
RPSNMLSLNHPFFCH76CA,1,340.22,見其他登記事項,鋼筋混凝土造,108年1月7日,三層,一層 二層 三層 見其他登記事項
RPSNMLSLNHPFFCH76CA,1,.28,見其他登記事項,鋼筋混凝土造,108年1月7日,三層,
RPSNMLSLNHPFFCH76CA,13,.09,見其他登記事項,鋼筋混凝土造,96年8月22日,一層,一層
RPPOMLTKNHPFFDH66CA,1,58.03,見其他登記事項,鋼筋混凝土造,108年7月12日,十五層,九層
RPPOMLTKNHPFFDH66CA,1,60.39,見其他登記事項,鋼筋混凝土造,108年7月12日,十五層,
RPPNMLKLNHPFFDH38CA,13,.29,見其他登記事項,鋼筋混凝土造,96年3月19日,三層,一層 二層 三層
RPPNMLKLNHPFFDH38CA,13,1.48,見其他登記事項,鋼筋混凝土造,96年3月19日,三層,一層 二層 三層 屋頂突出物
RPPNMLKLNHPFFDH38CA,13,176.19,見其他登記事項,鋼筋混凝土造,96年6月12日,三層,一層 二層 三層
RPQOMLTKNHPFFDH76CA,21,166.33,住家用,鋼筋混凝土造,88年2月23日,四層,一層 二層 三層 四層
RPSQMLLKNHPFFEH09CA,12,.33,見其他登記事項,鋼筋混凝土造,96年10月30日,十層,一層
RPUOMLMKNHPFFEH56CA,40,33.37,住家用,加強磚造,68年12月3日,二層,一層 二層
RPSQMLLKNHPFFEH09CA,12,28.00,共有部份,鋼筋混凝土造,96年10月30日,十層,
RPSQMLLKNHPFFEH09CA,12,21.49,共有部份,鋼筋混凝土造,96年10月30日,十層,
RPSQMLLKNHPFFEH09CA,12,112.69,住家用,鋼筋混凝土造,96年10月30日,十層,六層
RPSQMLLKNHPFFEH09CA,12,11.30,共有部份,鋼筋混凝土造,96年10月30日,十層,
RPSQMLLKNHPFFEH09CA,12,20.80,共有部份,鋼筋混凝土造,96年10月30日,十層,
RPXPMLMKNHPFFEH96CA,40,16.70,見其他登記事項,鋼筋混凝土造,68年12月14日,四層,一層 騎樓
RPUNMLPKNHPFFEH76CA,5,73.76,共有部份,鋼筋混凝土造,104年7月6日,十四層,
RPUNMLPKNHPFFEH76CA,5,97.10,住家用,鋼筋混凝土造,104年7月6日,十四層,十二層
RPQOMLKLNHPFFDH58CA,25,262.56,住家用,鋼筋混凝土造,84年6月26日,四層,一層 二層 三層 四層 屋頂突出物
RPQOMLKLNHPFFDH58CA,25,.35,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.47,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,二層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.34,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,一層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,1.37,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,一層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.23,商業用,鋼筋混凝土造,84年6月26日,三層,二層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.22,商業用,鋼筋混凝土造,84年6月26日,三層,二層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.23,商業用,鋼筋混凝土造,84年6月26日,三層,二層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.41,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,三層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.22,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,三層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.23,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,三層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.30,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,三層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.44,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,一層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,.41,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,二層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPQOMLKLNHPFFDH58CA,25,3.15,見其他登記事項,鋼筋混凝土造,84年6月26日,三層,地下層
RPQOMLKLNHPFFDH58CA,25,.00,見其他登記事項,鋼筋混凝土造,84年6月26日,一層,
RPVNMLPKNHPFFEH86CA,13,250.13,見其他登記事項,鋼筋混凝土造,95年11月6日,五層,一層 二層 三層 四層 五層
RPRNMLSKNHPFFEH76CA,10,162.42,見其他登記事項,鋼筋混凝土造,99年6月24日,八層,六層
RPRNMLSKNHPFFEH76CA,10,71.38,共有部份,鋼筋混凝土造,99年6月24日,九層,
RPQPMLLLNHPFFEH88CA,11,60.04,住家用,鋼筋混凝土造,98年6月30日,十二層,三層
RPQPMLLLNHPFFEH88CA,11,16.98,共有部份,鋼筋混凝土造,98年6月30日,十二層,
RPQPMLLLNHPFFEH88CA,11,24.12,共有部份,鋼筋混凝土造,98年6月30日,十二層,
RPQNMLPLNHPFFEH09CA,14,82.62,住家用,鋼筋混凝土造,95年6月29日,十一層,三層
RPQNMLPLNHPFFEH09CA,14,13.54,共有部份,鋼筋混凝土造,95年6月29日,十一層,
RPQNMLPLNHPFFEH09CA,14,47.33,共有部份,鋼筋混凝土造,95年6月29日,十一層,
RPSNMLPLNHPFFEH66CA,5,103.14,住家用,鋼筋混凝土造,104年4月20日,十層,六層
RPSNMLPLNHPFFEH66CA,5,57.28,共有部份,鋼筋混凝土造,104年4月20日,十層,
RPSNMLPLNHPFFEH66CA,5,22.50,共有部份,鋼筋混凝土造,104年4月20日,十層,
RPQNMLRLNHPFFEH66CA,13,114.31,住家用,鋼筋混凝土造,95年11月24日,十五層,二層
RPQNMLRLNHPFFEH66CA,13,52.84,共有部份,鋼筋混凝土造,95年11月24日,十五層,
RPQNMLRLNHPFFEH66CA,13,21.00,共有部份,鋼筋混凝土造,95年11月24日,十五層,
RPOQMLPKNHPFFFH56CA,,87.19,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,七層
RPOQMLPKNHPFFFH56CA,,70.97,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPRNMLPKOHPFFEH56CA,12,.00,見其他登記事項,鋼筋混凝土造,97年10月2日,十層,一層
RPRNMLPKOHPFFEH56CA,12,4.40,共有部份,鋼筋混凝土造,97年10月2日,十層,
RPOPMLLLNHPFFEH68CA,14,65.73,住家用,鋼筋混凝土造,95年6月29日,十一層,三層
RPOPMLLLNHPFFEH68CA,14,6.91,共有部份,鋼筋混凝土造,95年6月29日,十一層,
RPOPMLLLNHPFFEH68CA,14,44.40,共有部份,鋼筋混凝土造,95年6月29日,十一層,
RPPQMLPKNHPFFFH66CA,,87.19,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,八層
RPPQMLPKNHPFFFH66CA,,70.97,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPQQMLPKNHPFFFH76CA,,87.19,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,十層
RPQQMLPKNHPFFFH76CA,,70.97,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPSQMLPKNHPFFFH96CA,,62.01,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,二層
RPSQMLPKNHPFFFH96CA,,59.45,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPVOMLPKNHPFFFH07CA,,87.19,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,三層
RPVOMLPKNHPFFFH07CA,,70.97,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPRQMLPKNHPFFFH86CA,,87.19,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,十二層
RPRQMLPKNHPFFFH86CA,,70.97,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPXOMLPKNHPFFFH27CA,,87.19,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,四層
RPXOMLPKNHPFFFH27CA,,70.97,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPTQMLPKNHPFFFH07CA,,62.13,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,三層
RPTQMLPKNHPFFFH07CA,,59.52,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPUOMLPKNHPFFFH96CA,,87.19,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,二層
RPUOMLPKNHPFFFH96CA,,70.97,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPQNMLOKNHPFFFH98CA,6,147.92,住家用,鋼筋混凝土造,103年4月30日,二十三層,八層
RPQNMLOKNHPFFFH98CA,6,62.82,見其他登記事項,鋼筋混凝土造,103年4月30日,二十三層,
RPQNMLOKNHPFFFH98CA,6,56.94,見其他登記事項,鋼筋混凝土造,103年4月30日,二十三層,
RPQNMLOKNHPFFFH98CA,6,.24,住家用,鋼筋混凝土造,103年4月30日,一層,一層
RPPOMLKLNHPFFFH68CA,,62.13,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,十一層
RPPOMLKLNHPFFFH68CA,,59.52,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPROMLKLNHPFFFH88CA,,85.69,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,四層
RPROMLKLNHPFFFH88CA,,70.31,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPQOMLKLNHPFFFH78CA,,85.56,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,二層
RPQOMLKLNHPFFFH78CA,,70.24,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPSOMLKLNHPFFFH98CA,,85.69,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,六層
RPSOMLKLNHPFFFH98CA,,70.31,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPOPMLPKNHPFFFH09CA,,87.19,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,六層
RPOPMLPKNHPFFFH09CA,,70.97,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPUOMLKLNHPFFFH56CA,,85.69,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,九層
RPUOMLKLNHPFFFH56CA,,70.31,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPWOMLKLNHPFFFH76CA,,85.69,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,十層
RPWOMLKLNHPFFFH76CA,,70.31,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPXOMLKLNHPFFFH86CA,,85.69,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,十一層
RPXOMLKLNHPFFFH86CA,,70.31,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPRPMLKLNHPFFFH98CA,,85.49,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,三層
RPRPMLKLNHPFFFH98CA,,70.24,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPOPMLKLNHPFFFH68CA,,85.69,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,十二層
RPOPMLKLNHPFFFH68CA,,70.31,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPTOMLKLNHPFFFH09CA,,85.69,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,七層
RPTOMLKLNHPFFFH09CA,,70.31,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPSPMLKLNHPFFFH09CA,,85.49,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,五層
RPSPMLKLNHPFFFH09CA,,70.24,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPUPMLKLNHPFFFH66CA,,85.49,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,七層
RPUPMLKLNHPFFFH66CA,,70.24,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPXNMLKLNHPFFFH76CA,,62.13,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,九層
RPXNMLKLNHPFFFH76CA,,59.52,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPVPMLKLNHPFFFH76CA,,85.49,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,九層
RPVPMLKLNHPFFFH76CA,,70.24,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPVNMLKLNHPFFFH56CA,,62.13,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,五層
RPVNMLKLNHPFFFH56CA,,59.52,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPWNMLKLNHPFFFH66CA,,62.13,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,七層
RPWNMLKLNHPFFFH66CA,,59.52,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPUNMLKLNHPFFFH09CA,,62.13,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,四層
RPUNMLKLNHPFFFH09CA,,58.39,見其他登記事項,鋼筋混凝土造,109年3月30日,十二層,
RPQUMLMLNHPFFFH96CA,7,116.79,住家用,鋼筋混凝土造,102年7月1日,十三層,十一層
RPQUMLMLNHPFFFH96CA,7,23.27,見其他登記事項,鋼筋混凝土造,102年7月1日,十三層,
RPQUMLMLNHPFFFH96CA,7,99.06,見其他登記事項,鋼筋混凝土造,102年7月1日,十三層,
RPWTMLMLNHPFFFH47CA,24,8.71,見其他登記事項,鋼筋混凝土造,84年12月1日,十五層,地下三層
RPWTMLMLNHPFFFH47CA,24,28.90,共有部分,鋼筋混凝土造,84年12月1日,十五層,
RPWTMLMLNHPFFFH47CA,24,91.94,住家用,鋼筋混凝土造,84年12月1日,十五層,十四層
RPSPMLNJOHPFFFH66CA,1,75.17,見其他登記事項,鋼筋混凝土造,107年11月2日,十四層,十三層
RPSPMLNJOHPFFFH66CA,1,53.15,見其他登記事項,鋼筋混凝土造,107年11月2日,十四層,
RPSPMLNJOHPFFFH66CA,1,21.27,見其他登記事項,鋼筋混凝土造,107年11月2日,十四層,
RPRPMLNJOHPFFFH56CA,1,75.17,見其他登記事項,鋼筋混凝土造,107年11月2日,十四層,六層
